answer,question,is_labeled,question_similaries
"Sứt môi và hở hàm ếch ở trẻ sơ sinh có thể nói là không thể ngăn chặn được trong nhiều trường hợp

Một số biện pháp giảm nguy cơ như:


	
	Thực hiện các xét nghiệm chọc ối để phát hiện sớm các dị tật bấm sinh của thai nhi.
	
	
	Xem xét các tư vấn về di truyền: nếu gia đình có tiền sử bị sứt môi hoặc hở hàm ếch, hãy trao đổi với bác sĩ trước khi bắt đầu có thai.
	
	
	Bổ sung đầy đủ các loại vitamin trước khi sinh: uống vitamin tổng hợp trước khi mang thai và trong giai đoạn mang thai có thể sẽ làm giảm nguy cơ trẻ bị dị tật bẩm sinh, kể cả sứt môi và hở hàm ếch.
	
	
	Không được hút thuốc hoặc uống các chất có cồn trong giai đoạn mang thai: sử dụng thuốc lá và các chất có cồn trong giai đoạn này sẽ làm gia tăng nguy cơ trẻ bị dị tật bẩm sinh, nhất là sứt môi hoặc hở hàm ếch. Bổ sung đầy đủ các loại khoáng chất cần thiết khi mang thai",Phòng ngừa bệnh Hở hàm ếch,0,[]
"Hầu hết các trường hợp sứt môi và hở hàm ếch đều được nhận ra ngay khi sinh và không cần xét nghiệm đặc biệt để chẩn đoán. Ngày nay, sứt môi và hở hàm ếch càng được nhìn thấy trên siêu âm càng sớm trước khi em bé chào đời.

Siêu âm trước khi sinh


	
	Siêu âm trước sinh là một xét nghiệm sử dụng sóng âm thanh để tạo ra hình ảnh của thai nhi đang phát triển. Khi phân tích các hình ảnh, bác sĩ có thể phát hiện sự khác biệt trong cấu trúc khuôn mặt.
	
	
	Sứt môi có thể được phát hiện khi siêu âm bắt đầu vào khoảng tuần thứ 13 của thai kỳ. Khi thai nhi tiếp tục phát triển, việc chẩn đoán chính xác khe hở môi có thể dễ dàng hơn. Hở vòm miệng xảy ra một mình khó nhìn hơn khi sử dụng siêu âm.
	


Nếu siêu âm trước sinh cho thấy có khe hở, bác sĩ có thể đưa ra quy trình lấy mẫu nước ối từ tử cung của bạn (chọc ối). Xét nghiệm nước ối có thể chỉ ra rằng thai nhi đã có một hội chứng di truyền có thể gây ra các dị tật bẩm sinh khác. Có thể có chỉ định đình chỉ thai nghén",Các biện pháp chẩn đoán bệnh Hở hàm ếch,0,[]
"Mục tiêu điều trị hở hàm ếch bẩm sinh là cải thiện khả năng ăn, nói và nghe bình thường của trẻ và để có được diện mạo bình thường. Điều trị bao gồm phẫu thuật chỉnh sửa sứt môi và vòm miệng dựa trên tình trạng cụ thể của trẻ. Sau khi sửa chữa khe hở ban đầu, bác sĩ có thể đề nghị phẫu thuật tiếp để cải thiện lời nói hoặc cải thiện sự xuất hiện của môi và mũi.

Phẫu thuật thường được thực hiện theo thứ tự này:


	
	Sửa môi - trong vòng 3 đến 6 tháng đầu.
	
	
	Sửa chữa hở hàm ếch - ở tuổi 12 tháng hoặc sớm hơn nếu có thể.
	
	
	Phẫu thuật tiếp theo - giữa 2 tuổi và cuối tuổi thiếu niên.
	


Các biện pháp phẫu thuật có thể bao gồm:


	
	Sửa môi: Để đóng sự tách biệt trong môi, bác sĩ phẫu thuật rạch hai bên khe hở và tạo ra các vạt mô. Các vạt sau đó được khâu lại với nhau, bao gồm cả cơ môi. Việc sửa chữa sẽ tạo ra một hình dạng, cấu trúc và chức năng môi bình thường hơn. Sửa mũi ban đầu, nếu cần, thường được thực hiện cùng một lúc.
	
	
	Sửa chữa vòm miệng: Các thủ tục khác nhau có thể được sử dụng để đóng tách và xây dựng lại vòm miệng (vòm miệng cứng và mềm), tùy thuộc vào tình hình của bệnh nhi. Bác sĩ phẫu thuật rạch hai bên khe hở và sắp xếp lại mô và cơ. Sửa chữa sau đó được khâu kín.
	
	
	Phẫu thuật ống tai. Đối với trẻ em bị hở hàm ếch, có thể đặt ống tai để giảm nguy cơ mắc bệnh tai mãn tính, dẫn đến mất thính giác. Phẫu thuật ống tai bao gồm đặt các ống nhỏ hình ống trong màng nhĩ để tạo lỗ mở để ngăn ngừa sự tích tụ chất lỏng.
	
	
	Phẫu thuật để tái tạo ngoại hình. Phẫu thuật bổ sung có thể cần thiết để cải thiện hình dạng của miệng, môi và mũi.
	


Phẫu thuật có thể cải thiện đáng kể ngoại hình, chất lượng cuộc sống và khả năng ăn, thở và nói chuyện của bệnh nhi. Rủi ro có thể có của phẫu thuật bao gồm chảy máu, nhiễm trùng, chữa lành kém, mở rộng hoặc nâng cao sẹo và tổn thương tạm thời hoặc vĩnh viễn cho các dây thần kinh, mạch máu hoặc các cấu trúc khác.

Xem thêm:


	Phẫu thuật nụ cười cho trẻ bị dị tật hàm ếch
	Giảm rủi ro dị tật bẩm sinh
	3 mốc siêu âm dị tật thai nhi thai phụ cần nhớ
	Tại sao mẹ bầu cần phải siêu âm tầm soát dị tật thai nhi?",Các biện pháp điều trị bệnh Hở hàm ếch,0,[]
"Hội chứng siêu nữ (tên tiếng Anh là Triple X syndrome), còn được gọi là Hội chứng 3X hoặc 47, XXX, là một rối loạn di truyền ảnh hưởng đến khoảng 1 trên 1.000 phụ nữ. Nữ giới bình thường có hai nhiễm sắc thể X trong tất cả các tế bào - một nhiễm sắc thể X từ mẹ và một nhiễm sắc thể X từ bố. Trong hội chứng 3X, nữ giới sinh ra có có ba nhiễm sắc thể X.

Nhiều cô gái và phụ nữ mắc hội chứng 3X mà không có các triệu chứng hoặc chỉ có các triệu chứng nhẹ. Tuy nhiên ở những người khác, các triệu chứng có thể rõ ràng hơn - có thể bao gồm chậm phát triển và khiếm khuyết khả năng học tập. Động kinh và bất thường về thận xảy ra ở một số ít bé gái và phụ nữ mắc hội chứng 3X.

Điều trị hội chứng 3X phụ thuộc vào triệu chứng cụ thể và mức độ nghiêm trọng của bệnh.",Tổng quan bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Mặc dù hội chứng 3X là do di truyền, nhưng nó thường không được truyền qua các thế hệ mà là do lỗi di truyền ngẫu nhiên.

Người bình thường có 46 nhiễm sắc thể trong mỗi tế bào, được tổ chức thành 23 cặp, trong đó có hai nhiễm sắc thể giới tính. Một bộ nhiễm sắc thể là từ mẹ và bộ còn lại là từ bố. Những nhiễm sắc thể này chứa các gen, mang các chỉ dẫn xác định mọi thứ từ chiều cao đến màu mắt.

Cặp nhiễm sắc thể giới tính - XX hoặc XY - xác định giới tính của trẻ. Người mẹ chỉ có thể cho đứa trẻ một nhiễm sắc thể X, nhưng người cha có thể truyền nhiễm sắc thể X hoặc Y:


	
	Nếu đứa trẻ nhận được nhiễm sắc thể X từ người cha, cặp XX là trẻ gái. 
	
	
	Nếu đứa trẻ nhận được nhiễm sắc thể Y từ người cha, cặp XY có nghĩa là đứa trẻ có gen là nam.
	


Nữ giới mắc hội chứng 3X có nhiễm sắc thể X thứ ba do lỗi ngẫu nhiên trong phân chia tế bào. Lỗi này có thể xảy ra trước khi thụ thai hoặc trong quá trình phát triển của phôi, dẫn đến một trong hai dạng hội chứng 3X như sau:


	
	Không phân cắt (Nondisjunction). Trong hầu hết các trường hợp, tế bào trứng của mẹ hoặc tế bào tinh trùng của người cha phân chia không chính xác, dẫn đến có thêm nhiễm sắc thể X thêm. Lỗi ngẫu nhiên này được gọi là không phân cắt và tất cả các tế bào trong cơ thể trẻ sẽ có thêm nhiễm sắc thể X.
	
	
	Thể khảm. Trong hội chứng Down thể hiếm gặp này, nhiễm sắc thể được thêm vào từ  kết quả của sự phân chia tế bào không chính xác gây ra bởi một tác động ngẫu nhiên xảy ra sớm trong quá trình phát triển của phôi. Trong trường hợp này, trẻ có dạng khảm của hội chứng ba X và một số tế bào có thêm nhiễm sắc thể X. Nữ giới với thể khảm này có thể có các triệu chứng không rõ ràng so với các thể khác.
	


Hội chứng 3X có kiểu nhiễm sắc thể 47 XXX vì nhiễm sắc thể X được thêm vào dẫn đến có tổng là 47 nhiễm sắc thể trong mỗi tế bào thay vì 46 như người bình thường.",Nguyên nhân bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Biểu hiện của hội chứng 3X có thể khác nhau rất nhiều giữa các cô gái và phụ nữ mắc bệnh này. Có thể không phát hiện ở vẻ bề ngoài nếu ở những trường hợp chỉ có các triệu chứng nhẹ.


	
	Cao hơn chiều cao trung bình là đặc điểm thể chất điển hình nhất. Hầu hết phụ nữ mắc hội chứng 3X đều trải qua sự phát triển tình dục bình thường và có khả năng mang thai. Một số cô gái và phụ nữ mắc hội chứng 3X có trí thông minh trong phạm vi bình thường, nhưng có thể thấp hơn một chút khi so sánh với anh chị em. Những người khác có thể bị thiểu năng trí tuệ và đôi khi có thể có vấn đề về hành vi.
	


Đôi khi các triệu chứng khác có thể xảy ra và chúng thường thay đổi theo từng người bệnh. Các dấu hiệu và triệu chứng ở trẻ gái và phụ nữ mắc hội chứng ba X có thể làm tăng nguy cơ:


	
	Chậm phát triển các kỹ năng nói và ngôn ngữ, cũng như các kỹ năng vận động, chẳng hạn như ngồi dậy và đi. 
	
	
	Mất khả năng học tập, chẳng hạn như khó đọc, hiểu hoặc làm toán.
	
	
	Các vấn đề về hành vi, như rối loạn thiếu tập trung/tăng động thái quá (ADHD) hoặc các triệu chứng của rối loạn phổ tự kỷ. 
	
	
	Vấn đề tâm lý, chẳng hạn như lo lắng và trầm cảm
	
	
	Các vấn đề với kỹ năng vận động tinh và thô, trí nhớ, khả năng phán đoán và xử lý thông tin
	


Đôi khi hội chứng 3X ở người có thể liên quan đến các dấu hiệu và triệu chứng sau:


	
	Nếp gấp dọc ở đuôi mắt
	
	
	Khoảng cách hai mắt rộng
	
	
	Ngón tay hồng hào cong bất thường
	
	
	Bàn chân phẳng
	
	
	Xương ức hình dạng bất thường
	
	
	Trương lực cơ yếu
	
	
	Động kinh
	
	
	Bất thường ở thận
	
	
	Suy buồng trứng sớm hoặc buồng trứng bất thường 
	
	
	Chậm phát triển
	


Biến chứng 

Mặc dù một số phụ nữ có thể bị nhẹ hoặc không có triệu chứng liên quan đến hội chứng 3X, nhưng những cô gái và phụ nữ khác gặp phải các vấn đề về sự phát triển, tâm lý và hành vi có thể dẫn đến một loạt các vấn đề như:


	
	Các vấn đề về công việc, học hành, xã hội và mối quan hệ
	
	
	Lòng tự trọng thấp (Poor self-esteem)
	
	
	Cần hỗ trợ thêm hoặc hỗ trợ học tập, sinh hoạt hàng ngày, đi học hoặc đi làm",Triệu chứng bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Hội chứng siêu nữ là hội chứng di truyền, không phải là bệnh truyền nhiễm, do dó không có khả năng lây truyền từ người bệnh sang người khỏe mạnh.",Đường lây truyền bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Người mẹ mang thai khi đã cao tuổi. Trẻ có nguy có cao mắc hội chứng siêu nữ hơn khi người mẹ mang thai ở độ tuổi từ 35 trở đi. Nguyên nhân là do khi người phụ nữ cao tuổi thì chất lượng trứng thường không được đảm bảo, trứng trong quá trình phân chia nhiễm sắc thể (NST) dễ bị lỗi, gây ra các bất thường về di truyền, là nguyên nhân gây nên các dị tật bẩm sinh ở thai nhi. Không những trẻ sinh ra bởi các bà mẹ có tuổi trên 35 tuổi có tỷ lệ mắc hội chứng siêu nữ cao hơn, mà nó cũng làm tăng nguy cơ trẻ bị các bệnh về dị tật nhiễm sắc thể khác như hội chứng Down (gây ra do thừa NST 21), hội chứng Edwards (gây ra do thừa NST 18), hội chứng Patau (gây ra do thừa NST 13), hội chứng Turner chỉ có 1 NST X.
	
	
	Người mẹ thường xuyên tiếp xúc với hóa chất độc hại
	
	
	Người mẹ làm công việc tiếp xúc với bức xạ trong thời gian chuẩn bị mang thai
	
	
	Người mẹ có sử dụng một số thuốc điều trị bệnh.","Người mẹ mang thai khi đã cao tuổi. Trẻ có nguy có cao mắc hội chứng siêu nữ hơn khi người mẹ mang thai ở độ tuổi từ 35 trở đi. Nguyên nhân là do khi người phụ nữ cao tuổi thì chất lượng trứng thường không được đảm bảo, trứng trong quá trình phân chia nhiễm sắc thể (NST) dễ bị lỗi, gây ra các bất thường về di truyền, là nguyên nhân gây nên các dị tật bẩm sinh ở thai nhi. Không những trẻ sinh ra bởi các bà mẹ có tuổi trên 35 tuổi có tỷ lệ mắc hội chứng siêu nữ cao hơn, mà nó cũng làm tăng nguy cơ trẻ bị các bệnh về dị tật nhiễm sắc thể khác như hội chứng Down (gây ra do thừa NST 21), hội chứng Edwards (gây ra do thừa NST 18), hội chứng Patau (gây ra do thừa NST 13), hội chứng Turner chỉ có 1 NST X.
	
	
	Người mẹ thường xuyên tiếp xúc với hóa chất độc hại
	
	
	Người mẹ làm công việc tiếp xúc với bức xạ trong thời gian chuẩn bị mang thai
	
	
	Người mẹ có sử dụng một số thuốc điều trị bệnh.",0,[]
"Hiện tại, các nhà khoa học chưa tìm được phương pháp hoặc hướng dẫn cụ thể nào để ngăn ngừa tình trạng di truyền Hội chứng 3X. Nếu có tiền sử gia đình có mắc hội chứng, thì tư vấn di truyền sẽ giúp đánh giá rủi ro, trước khi lập kế hoạch sinh con.",Phòng ngừa bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Do nhiều cô gái và phụ nữ mắc hội chứng 3X khỏe mạnh và không có dấu hiệu bên ngoài của hội chứng này, họ có thể không được chẩn đoán và phát hiện trong suốt cuộc đời của họ, hoặc là có được chẩn đoán trong khi kiểm tra các bệnh khác. Hội chứng 3X cũng có thể được phát hiện trong quá trình xét nghiệm trước sinh để xác định các rối loạn di truyền khác.

Nếu nghi ngờ hội chứng 3X dựa trên các dấu hiệu và triệu chứng, nó có thể được xác nhận bằng xét nghiệm di truyền - phân tích nhiễm sắc thể bằng cách sử dụng mẫu máu. Ngoài xét nghiệm di truyền, tư vấn di truyền có thể giúp người bệnh có được thông tin toàn diện về hội chứng 3X.",Các biện pháp chẩn đoán bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Lỗi nhiễm sắc thể gây ra hội chứng 3X do đó không thể sửa chữa được sau khi sinh, vì vậy bản chất hội chứng này không có cách điều trị triệt để. Điều trị dựa trên triệu chứng của người bệnh, các biện pháp có thể hữu ích bao gồm:


	
	Kiểm tra sức khỏe định kỳ. Bác sĩ có thể đề nghị kiểm tra định kỳ trong suốt thời thơ ấu và đến tuổi trưởng thành. Nếu bất kỳ sự chậm phát triển, khuyết tật học tập hoặc vấn đề sức khỏe xảy ra, thì sẽ được điều trị kịp thời.
	
	
	Dịch vụ can thiệp sớm. Những dịch vụ này có thể bao gồm lời nói, liệu pháp nghề nghiệp, thể chất hoặc phát triển, bắt đầu từ những tháng đầu đời hoặc ngay khi xác định được vấn đề của người bệnh.
	
	
	Hỗ trợ học tập. Nếu trẻ bị khiếm khuyết  học tập, có thể cung cấp trợ giúp giáo dục để học các kỹ thuật và chiến lược để thành công ở trường và cuộc sống hàng ngày.
	
	
	Môi trường hỗ trợ và tư vấn. Người mắc hội chứng 3X có thể dễ bị lo lắng hơn, cũng như các vấn đề về hành vi và cảm xúc. Vì vậy, hãy chắc chắn rằng người bệnh có một môi trường hỗ trợ và tư vấn tâm lý có thể giúp người bệnh và gia đình cách thể hiện tình yêu và ngăn chặn các hành vi có thể ảnh hưởng tiêu cực đến việc học tập và hoạt động xã hội.
	
	
	Hỗ trợ và hỗ trợ trong hoạt động hàng ngày. Nếu trẻ có vấn đề ảnh hưởng đến hoạt động hàng ngày, sự trợ giúp và hỗ trợ này có thể bao gồm trợ giúp với các hoạt động của cuộc sống hàng ngày, cơ hội xã hội và việc làm.
	


Xem thêm:


	Hội chứng XYY: Nguyên nhân, triệu chứng, chẩn đoán và điều trị
	Hội chứng Down có thể sàng lọc và chẩn đoán sớm trước sinh không?
	Ảnh hưởng của hội chứng Edward lên thai nhi",Các biện pháp điều trị bệnh Hội chứng siêu nữ (hội chứng 3X),0,[]
"Thiếu máu hồng cầu hình lưỡi liềm (tên tiếng Anh Sickle cell anemia) là một dạng thiếu máu di truyền do không có đủ các tế bào hồng cầu khỏe mạnh để mang đầy đủ oxy trong cơ thể người bệnh.

Thông thường, các tế bào hồng cầu của bạn rất linh hoạt và tròn, di chuyển dễ dàng t trong các mạch máu. Trong bệnh thiếu máu hồng cầu hình lưỡi liềm, các tế bào hồng cầu trở nên cứng, dính và có hình dạng giống như lưỡi liềm hoặc mặt trăng khuyết. Những tế bào có hình dạng bất thường này có thể bị mắc kẹt trong các mạch máu nhỏ, dẫn đến làm chậm hoặc chặn lưu lượng máu chứa oxy và dinh dưỡng đến các bộ phận của cơ thể.

Hiện nay, chưa có cách chữa trị cho người bị thiếu máu hồng cầu hình lưỡi liềm, tuy nhiên các phương pháp điều trị có thể làm giảm đau và giúp ngăn ngừa các vấn đề liên quan đến căn bệnh này.

Vậy bệnh hồng cầu hình lưỡi liềm là gì? Sẽ có chi tiết ở bài viết bên dưới.",Tổng quan bệnh Hồng cầu lưỡi liềm,0,[]
"Bệnh thiếu máu hồng cầu hình liềm là do đột biến gen sản xuất hemoglobin - một hợp chất màu đỏ giàu chất sắt làm cho máu có màu đỏ. Hemoglobin là thành phần của các tế bào hồng cầu, cho phép hồng cầu mang oxy từ phổi đến các cơ quả khác của cơ thể và mang khí CO2 từ cơ quan đến phổi để thải ra ngoài môi trường. Cơ chế bệnh hồng cầu lưỡi liềm là Gen Beta globin ở vị trí mã thứ 6 ở người bình thường là GAG mã hóa cho axit glutamic bị thay thế bởi GTG sẽ mã hóa cho axit amin Valin làm biến đổi Hemoglobin A (dạng bình thường) thành Hemoglobin S trong bệnh thiếu máu hồng cầu hình lưỡi liềm. Do Valin có tính chất khác với axit glutamic nên khả năng vận chuyển của Hemoglobin. Bên cạnh đó, Valin làm Hemoglobin bị khử oxy, trở thành không hòa tan, hình thành những bó sợi hình ống quánh đặc làm biến dạng hình hồng cầu. 

Gen bệnh được truyền từ thế hệ này sang thế hệ khác theo cơ chế gen lặn trên nhiễm sắc thể thường, điều này có nghĩa là cả người mẹ và người cha phải truyền lại dạng khiếm khuyết của gen để đứa trẻ bị bị mắc bệnh. 

Nếu chỉ có một cha mẹ truyền gen tế bào hình liềm cho đứa trẻ, đứa trẻ đó sẽ vẫn có có tế bào hình lưỡi liềm. Với một gen huyết sắc tố bình thường và một dạng khiếm khuyết của gen, những người này có đặc điểm gồm tế bào hồng cầu bình thường và hồng cầu hình lưỡi liềm,  nhưng họ thường không có triệu chứng. Tuy nhiên, người đối tượng này vẫn mang gen mầm bệnh, do đó có nghĩa là họ có thể truyền gen cho con cái của họ.",Nguyên nhân bệnh Hồng cầu lưỡi liềm,0,[]
"Các dấu hiệu và triệu chứng của bệnh thiếu máu hồng cầu hình lưỡi liềm thay đổi ở mỗi người khác nhau và bệnh cũng thay đổi theo thời gian, như:


	
	Thiếu máu. Các tế bào hồng cầu hình lưỡi liềm dễ dàng bị phá vỡ và chết đi, khiến người bệnh không có đủ tế bào hồng cầu. Các tế bào hồng cầu thường sống trong khoảng 120 ngày trước khi chúng cần được thay thế. Nhưng các tế bào hình liềm thường chết trong 10 đến 20 ngày dẫn đến sự thiếu hụt các tế bào hồng cầu.
	
	
	Không có đủ tế bào hồng cầu, cơ thể bạn không thể nhận được oxy và dinh dưỡng cần thiết để cảm thấy tràn đầy năng lượng, dẫn đến triệu chứng ra mệt mỏi.
	
	
	Các cơn đau. Các cơn đau định kỳ, hay còn gọi là lên cơn, là một triệu chứng chính của thiếu máu hồng cầu hình liềm. Đau phát triển khi các tế bào hồng cầu hình liềm ngăn chặn lưu lượng máu qua các mạch máu nhỏ đến ngực, bụng và khớp của người bệnh. Đau cũng có thể xảy ra trong xương.
	
	
	Cơn đau khác nhau về cường độ và có thể kéo dài trong vài giờ đến vài tuần. Một số người chỉ có một vài cơn đau, nhưng những người khác có nhiều hơn hoặc nhiều cơn trong một năm. Nếu cơn đau đủ nghiêm trọng, người bệnh có thể phải nhập viện.
	
	
	Một số thanh thiếu niên và người lớn bị thiếu máu hồng cầu hình lưỡi liềm cũng bị đau mãn tính, do tổn thương xương và khớp, loét và các nguyên nhân khác.
	
	
	Sưng đau tay chân. Sưng là do các tế bào hồng cầu hình liềm ngăn chặn lưu lượng máu đến tay và chân.
	
	
	Nhiễm trùng thường xuyên. Các tế bào hình liềm có thể làm tổn thương một cơ quan giúp cơ thể chống lại nhiễm trùng (như lá lách), khiến người bệnh dễ bị nhiễm trùng hơn. Các bác sĩ thường khuyến cáo cho trẻ sơ sinh và trẻ em mắc thiếu máu hồng cầu hình liềm nên tiêm vắc xin và thuốc kháng sinh để ngăn ngừa nhiễm trùng đe dọa tính mạng, như viêm phổi.
	
	
	Tăng trưởng chậm. Các tế bào hồng cầu cung cấp cho cơ thể oxy và chất dinh dưỡng cần thiết cho sự tăng trưởng. Sự thiếu hụt các tế bào hồng cầu khỏe mạnh có thể làm chậm sự tăng trưởng ở trẻ sơ sinh và trẻ em, dẫn đến trì hoãn quá trình dậy thì ở thanh thiếu niên.
	
	
	Vấn đề về tầm nhìn. Các mạch máu nhỏ cung cấp cho mắt của người bệnh có thể bị bít bởi các tế bào hình liềm dẫn đến làm hỏng võng mạc (phần mắt xử lý hình ảnh trực quan) dẫn đến các vấn đề về thị lực.
	


Khi nào đi khám bác sĩ?

Mặc dù thiếu máu hồng cầu hình lưỡi liềm thường được chẩn đoán ở trẻ sơ sinh, nhưng nếu người bệnh phát triển bất kỳ vấn đề nào sau đây, hãy đi khám bác sĩ ngay hoặc tìm kiếm sự chăm sóc y tế khẩn cấp:


	
	Các cơn đau không rõ nguyên nhân của cơn đau dữ dội, chẳng hạn như đau ở bụng, ngực, xương hoặc khớp.
	
	
	Sưng ở tay hoặc chân.
	
	
	Bụng sưng, đặc biệt nếu khu vực này mềm khi chạm vào.
	
	
	Sốt. Những người bị thiếu máu hồng cầu hình lưỡi liềm có nguy cơ nhiễm trùng cao hơn và sốt có thể là dấu hiệu đầu tiên của nhiễm trùng.
	
	
	Da nhợt nhạt hoặc giường móng (nail beds).
	
	
	Da có màu màu vàng hoặc lòng trắng của mắt bị vàng.
	
	
	Dấu hiệu hoặc triệu chứng của đột quỵ. Nếu người bệnh nhận thấy tê liệt một bên hoặc yếu ở mặt, cánh tay hoặc chân; lú lẫn; khó đi lại hoặc nói chuyện; vấn đề tầm nhìn đột ngột hoặc tê không rõ nguyên nhân; hoặc đau đầu, hãy gọi cấp cứu hoặc đi đến cơ sở Y tế gần nhất ngay lập tức.
	


Biến chứng 


	
	Đột quỵ. Đột quỵ có thể xảy ra nếu các hồng cầu  hình lưỡi liềm chặn lưu lượng máu đến một số khu vực trong não. Dấu hiệu của đột quỵ bao gồm co giật, yếu hoặc tê tay và chân, khó nói đột ngột và mất ý thức. Nếu người bênh có bất kỳ dấu hiệu và triệu chứng nào, hãy đi điều trị y tế ngay lập tức. Đột quỵ có thể gây tử vong.
	
	
	Hội chứng ngực cấp (acute chest syndrome). Biến chứng đe dọa đến tính mạng này gây ra đau ngực, sốt và khó thở. Hội chứng ngực cấp (acute chest syndrome) có thể do nhiễm trùng phổi hoặc do các tế bào hình lưỡi liềm chặn các mạch máu trong phổi, do đó cần điều trị y tế khẩn cấp bằng kháng sinh và các phương pháp điều trị khác.
	
	
	Tăng áp động mạch phổi. Những người bị thiếu máu hồng cầu hình lưỡi liềm có thể bị huyết áp cao trong phổi (tăng huyết áp phổi). Biến chứng này thường ảnh hưởng đến người lớn hơn là trẻ em. Khó thở và mệt mỏi là triệu chứng phổ biến của biến chứng này và nặng có thể gây tử vong.
	
	
	Tổn thương cơ quan. Các tế bào hình lưỡi liềm chặn lưu lượng máu đi nuôi dưỡng các cơ quan nội tạng. Thiếu máu mãn tính có thể làm tổn thương các dây thần kinh và các cơ quan trong cơ thể, bao gồm thận, gan và lá lách. Tổn thương nội tạng có thể gây tử vong.
	
	
	Mù mắt. Các tế bào hình liềm có thể chặn các mạch máu nhỏ cung cấp dinh dưỡng cho mắt. Theo thời gian, dẫn tới làm hỏng phần mắt xử lý hình ảnh trực quan và dẫn đến mù lòa.
	
	
	Loét chân. .
	
	
	Sỏi mật. Sự phân hủy của các tế bào hồng cầu tạo ra một chất được gọi là bilirubin, nếu cơ thể có nồng độ cao bilirubin trong máu có thể dẫn đến sỏi mật.
	
	
	Bệnh Priapism (Cương cứng kéo dài). Đàn ông bị thiếu máu hồng cầu hình lưỡi liềm có thể bị đau, cương cứng kéo dài. Khi xảy ra ở một số bộ phận khác của cơ thể, các tế bào hình liềm có thể chặn các mạch máu trong dương vật. Điều này có thể làm tổn thương dương vật và dẫn đến bất lực.",Triệu chứng bệnh Hồng cầu lưỡi liềm,0,[]
"Bệnh hồng cầu lưỡi liềm là bệnh di truyền do đột biến gen, do đó, không có khả năng lây truyền từ người bệnh sang người khỏe mạnh.",Đường lây truyền bệnh Hồng cầu lưỡi liềm,0,[]
"Hội chứng Steven-Johnson (Stevens-Johnson Syndrome, SJS) được hai bác sĩ người Mỹ là Albert Mason Stevens và Frank Chambliss Johnson mô tả lần đầu tiên vào năm 1922.

Đây là một dạng phản ứng dị ứng, thường là dị ứng với thuốc. Bệnh tuy ít gặp nhưng rất nặng, gây nguy cơ đe dọa tính mạng người bệnh. Tần suất bệnh trong dân số chỉ 2/1.000.000 người, nhưng tỉ lệ tử vong lên tới 5-30%. 

Bệnh thường gặp ở trẻ em, người trẻ tuổi nam có tỉ lệ mắc bệnh cao hơn người trẻ tuổi nữ, tỉ lệ bệnh xuất hiện cao vào mùa hè và mùa xuân.",Tổng quan bệnh Hội chứng Stevens-johnson,0,[]
"Cơ chế bệnh sinh hội chứng Stevens-johnson gồm nhiều căn nguyên, trong đó:

Nguyên nhân thường  gặp là do phản ứng dị ứng với thuốc. Các thuốc đang sử dụng hoặc các thuốc sử dụng trong một tháng trước đó đều có thể là nguyên nhân của bệnh. Phần lớn các thuốc đều có nguy cơ gây hội chứng Stevens-Johnson, nhưng có một số thuốc có nguy cơ gây bệnh cao hơn, đó là:


	
	Một số kháng sinh như Penicillin, Cotrimoxazol, kháng sinh nhóm Sulfamid (Sulfasalazin, sulfonamid). Các kháng sinh Amoxicillin, nhóm Cephalosporin, nhóm Quinolon thì xác suất gây bệnh ít hơn.
	
	
	Các thuốc chống động kinh, co giật: Carbamazepin, Phenytoin, Phenobarbital
	
	
	Thuốc điều trị gout: Allopurinol
	
	
	Thuốc giảm đau Paracetamol, thuốc giảm đau- kháng viêm nonsteroid (NSAIDS) như Ibuprofen, Naproxen, meloxicam,…
	


Do nhiễm các virut như:


	
	Virut Herpes ( herpes simple hoặc herpes zoster)
	
	
	Virut HIV
	
	
	Virut viêm gan A
	


Do các bệnh nhiễm khuẩn như viêm phổi, viêm não, viêm màng não, nhiễm khuẩn răng miệng. Mắc các bệnh ký sinh trùng, sốt rét, trùng roi, nhiễm nấm, các bệnh về miễn dịch như lupus ban đỏ,…

Rối loạn nội tiết trong thời kỳ mang thai hoặc rối loạn kinh nguyệt cũng là một căn nguyên của bệnh.",Nguyên nhân bệnh Hội chứng Stevens-johnson,0,[]
