answer,question,is_labeled,question_similaries
"Ung thư hạ họng thường im lặng trong thời gian dài. Triệu chứng ung thư hạ họng xuất hiện từ từ, bao gồm:


	Rối loạn nuốt: khó nuốt, nuốt vướng ngày càng tăng dần, đầu tiên là một bên sau lan sang 2 bên họng.
	Đau đau họng kéo dài, tăng dần, có thể kèm theo đau tai.
	Nổi hạch vùng cổ: hạch rắn, chắc, di động hạn chế, không đau.
	Giai đoạn muộn, bệnh nhân có biểu hiện sút cân, khó thở và khàn tiếng do khối u xâm lấn vào thanh quản, dây thần kinh.


Ung thư hạ họng có mấy giai đoạn? Ung thư hạ họng có 4 giai đoạn:


	Giai đoạn 1: Khối u nhỏ hơn 2cm, phát triển tại 1 vùng hạ họng, chưa xâm lấn ra xung quanh và chưa nổi hạch cổ.
	Giai đoạn 2: Khối u lớn hơn 2cm nhưng nhỏ hơn 4cm hoặc xâm lấn vị trí khác của hạ họng hoặc lan ra xung quanh nhưng chưa xâm lấn dây thanh âm, thanh quản chưa bị cố định. Bệnh nhân chưa nổi hạch cổ và chưa di căn tới cơ quan xa.
	Giai đoạn 3: Khối u lớn hơn 4cm hoặc đã ảnh hưởng đến dây thanh âm hoặc đã xâm lấn tới thực quản. Bệnh nhân có thể nổi hạch với kích thước hạch nhỏ hơn 3cm ở 1 bên cổ.
	Giai đoạn 4: Khối u đã xâm lấn tới sụn, xương và phần mềm. Bệnh nhân có thể nổi hạch cổ hai bên, xuất hiện các di căn xa.",Triệu chứng bệnh Ung thư hạ họng,0,[]
"Bệnh nhân nam giới có tiền sự nghiện rượu, hút thuốc lá nhiều năm
	Người nhiễm virus HPV typ 16, 18
	Người có tiền sử tiếp xúc với hóa chất độc hại a-mi-ang
	Người mắc hội chứng Plummer- Vinson
	Người có tiền sử trào ngược dạ dày thực quản kéo dài","Bệnh nhân nam giới có tiền sự nghiện rượu, hút thuốc lá nhiều năm
	Người nhiễm virus HPV typ 16, 18
	Người có tiền sử tiếp xúc với hóa chất độc hại a-mi-ang
	Người mắc hội chứng Plummer- Vinson
	Người có tiền sử trào ngược dạ dày thực quản kéo dài",0,[]
"Ung thư hạ họng có lây không? Đây là bệnh không lây nhiễm. Để phòng tránh bệnh có một số các biện pháp không đặc hiệu sau:


	Biện pháp quan trọng nhất là bỏ rượu và thuốc lá vì đây là hai yếu tố nguy cơ chính.
	Bảo hộ lao động trong môi trường hóa chất độc hại
	Điều trị dứt điểm các bệnh lý trào ngược dạ dày thực quản.
	Dinh dưỡng cân đối, tránh suy dinh dưỡng và thiếu vitamin. Hội ung thư Hoa Kỳ nhấn mạnh ăn uống lành mạnh: nhiều rau của quả, hạt ngũ cốc đồng thời hạn chế thịt đỏ, thức ăn đã qua chế biến.
	Phòng tránh nhiễm HPV bằng vắc xin, quan hệ tình dục an toàn.
	Vệ sinh răng miệng sạch sẽ, điều trị các bệnh lý vùng mũi họng triệt để.
	Khi xuất hiện các triệu chứng khàn tiếng, khó thở, khó nuốt (đặc biệt ở các bệnh nhân trên 40 tuổi) cần phải đi khám tai mũi họng để phát hiện sớm bệnh.",Phòng ngừa bệnh Ung thư hạ họng,0,[]
"Các xét nghiệm giúp chẩn đoán bệnh:


	Soi thanh quản-hạ họng: nội soi thanh quản hạ họng bằng ống cứng hoặc ống mềm giúp đánh giá trực tiếp tổn thương: vị trí, số lượng, tính chất khối u và giúp sinh thiết chẩn đoán
	Giải phẫu bệnh: bấm sinh thiết tổn thương cho kết quả chắc chắn nhất. Có thể kết hợp với chọc tế bào hạch để xác định xâm lấn hạch của khối u.
	Chụp cắt lớp vi tính vùng cổ: đánh giá sự lan rộng của khối u tới hạch cổ hoặc tổ chức xung quanh",Các biện pháp chẩn đoán bệnh Ung thư hạ họng,0,[]
"Ung thư hạ họng có chữa được không? Ung thư hạ họng là bệnh cho đến nay vẫn chưa được chữa khỏi hoàn toàn. Các biện pháp điều trị chính bao gồm: phẫu thuật, tia xạ, hóa chất và điều trị miễn dịch.


	Phẫu thuật: tùy thuộc vào giai đoạn của bệnh mà chỉ định phẫu thuật phù hợp (phẫu thuật cắt họng-thanh quản bán phần, toàn phần có hay không kèm nạo vét hạch cổ)
	Tia xạ: có thể xạ trị đơn độc hoặc xạ trị bổ trợ sau phẫu thuật
	Hóa chất và điều trị miễn dịch: điều trị toàn thân trong ung thư hạ họng giai đoạn cuối.


 

Xem thêm:


	
	Gói tầm soát và phát hiện sớm ung thư vòm họng, hạ họng, thanh quản
	
	
	Nội soi thanh quản - hạ họng đánh giá và sinh thiết u
	
	
	Virus HPV tồn tại ngoài môi trường bao lâu?",Các biện pháp điều trị bệnh Ung thư hạ họng,0,[]
"Ung thư gan là gì? Ung thư gan là sự tăng trưởng và phát triển không kiểm soát của các tế bào ung thư tại gan. Theo Globocan 2018, tại Việt Nam ung thư gan đứng hàng thứ nhất kể cả về tỷ lệ tử vong và số ca mới mắc.

Tùy thuộc nguồn gốc khối u ác tính chia thành ung thư gan nguyên phát và ung thư gan di căn.

Ung thư gan nguyên phát

Các khối u gan nguyên phát phát triển từ các thành phần của nhu mô gan bao gồm các khối u biểu mô:


	
	Ung thư tế bào gan (HCC)              
	
	
	Ung thư tế bào gan xơ dẹt là những khối u có nguồn gốc từ tế bào gan
	
	
	Ung thư tế bào đường mật trong gan có nguồn gốc từ tế bào đường mật
	
	
	Ung thư hỗn hợp ( Cholangio hepatocarcinoma)
	


Các khối u phát triển từ trung mô thường hiếm bao gồm các khối


	
	U mạch máu
	
	
	U nguyên bào gan
	
	
	U cơ trơn
	
	
	U cơ vân
	


Ung thư gan di căn

Khoảng 40% các khối u ác tính có thể di căn gan, trong đó 95% các khối nguyên phát thuộc hệ thống vùng lấy máu của hệ thống cửa (dạ dày, ruột non, đại tràng, tụy và đường mật ). Ngoài ra các khối nguyên phát có thể là vú, phổi, tuyến giáp, các cơ quan sinh dục – tiết niệu. Tổn thương di căn có thể có một vài khối nhỏ trên nền gan lành. Đôi khi nhiều khối hoặc một khối lớn. Một số thể đặc biệt có thể gặp:


	
	Di căn thể nang có hình ảnh giống nang gan hoặc áp xe. Nó có thể lắng cặn với mức dịch – dịch, dạng này hay gặp trong di căn ung thư cơ trơn, ung thư hắc tố, ung thư nhầy,
	
	
	Di căn thể vôi hóa thường là vôi hóa nhỏ rải rác hay gặp ung thư dạng dịch nhầy đại tràng hoặc của buồng trứng.
	
	
	Di căn giàu mạch máu thường thấy ở các khối u nội tiết ( u carcinoid, tụy, vỏ thượng thận) , ung thư tế bào rau thai, ung thư thận.
	
	
	Di căn thể thâm nhiễm lan tỏa: tổn thương lan tỏa dạng bè, cấu trúc khó xác định thường thấy trong ung thư thận.
	
	
	Di căn bạch huyết: tổn thương thành dải phân nhánh theo tĩnh mạch cửa.",Tổng quan bệnh Ung thư gan,0,[]
"Xơ gan: Ung thư gan hay gặp trên nền gan xơ, chiếm tỷ lệ đến 80%. Các nguyên nhân có thể dẫn đến xơ gan gây ung thư hóa bao gồm xơ gan do rượu, xơ gan thứ phát do nhiễm virus viêm gan B, virus viêm gan C dẫn đến ung thư tế bào gan sau 20 – 40 năm, xơ gan do nhiễm sắt. Tuy nhiên vẫn có một tỷ lệ nhiễm virus viêm gan B, C dù chưa có xơ gan vẫn bị ung thư gan.
	
	
	Dùng thuốc tránh thai kéo dài cũng có thể là nguyên nhân ung thư gan. Sử dụng thuốc tránh thai trong thời gian dài tạo nên Adenoma (u tuyến) trong gan dễ tiến triển thành ung thư biểu mô tế bào gan.
	
	
	Chất Aflatoxin của nấm Aspergillus có mặt trong các loại thực phẩm như lạc, đỗ bị mốc cũng có thể là nguyên nhân gây ung thư gan.",Nguyên nhân bệnh Ung thư gan,0,[]
"Bệnh nhân có thể phát hiện tình cờ bệnh ung thư gan mặc dù không có triệu chứng lâm sàng trong những đợt theo dõi định kì 3 – 6 tháng  Có triệu chứng ung thư gan:

Triệu chứng cơ năng


	
	Vàng da (jaundice): là triệu chứng thường gặp nhất, thường bộc lộ rõ nhất khi tiếp xúc với ánh nắng. Vàng da là hậu quả của tình trạng tắc nghẽn đường mật gây ra bởi khối u. Muối mật (bilirubin) trào ngược từ trong đường mật vào các xoang gan, đi vào máu và lắng đọng ở da. Vàng da thường kèm theo phân bạc màu và nước tiểu sẫm màu (như nước vối).
	
	
	Vàng mắt: biểu hiện ở củng mạc mắt có màu vàng sậm. Dấu hiệu này có thể xuất hiện trước hoặc đồng thời với vàng da.
	
	
	Ngứa (pruritus): thường kèm với vàng da nhưng nhiều trường hợp lại xuất hiện trước khi có vàng da. Mức độ ngứa thường tăng lên về đêm và hầu như không đáp ứng với các thuốc điều trị da liễu. Ngứa là do acid mật lắng đọng ở da, kích thích các thụ thể thần kinh cảm giác.
	
	
	Gầy sút cân: khoảng 30-50% các trường hợp gầy sút cân tại thời điểm chẩn đoán. Đây là hậu quả của quá trình rối loạn tiêu hóa (chán ăn,ăn không tiêu, chướng bụng) do không có dịch mật được bài xuất xuống ruột.
	
	
	Đau bụng vùng gan: giai đoạn sớm thì thường đau mơ hồ, không rõ ràng. Khi đau bụng nhiều thì thường do các biến chứng của tắc mật.
	


Triệu chứng thực thể


	
	Gan to, có thể sờ thấy bờ gan ở dưới bờ sườn với mật độ mềm trong 25% các trường hợp.
	
	
	Khối khu trú: ít khi sờ thấy khối khu trú vùng gan",Triệu chứng bệnh Ung thư gan,0,[]
"Vì nhiễm virus viêm gan B, C có thể gây ung thư gan nên cần chú ý các đường lây truyền tiếp xúc trực tiếp với máu và quan hệ tình dục có thể lây truyền virus viêm gan. Còn bản thân bệnh ung thư gan không lây truyền.",Đường lây truyền bệnh Ung thư gan,0,[]
"Những người có biểu hiện xơ gan, nghiện rượu nhiều năm, nhiễm virus viêm gan B, virus viêm gan C cần phải khám sức khỏe định kỳ để phát hiện sớm ung thư gan nhằm điều trị kịp thời.","Những người có biểu hiện xơ gan, nghiện rượu nhiều năm, nhiễm virus viêm gan B, virus viêm gan C cần phải khám sức khỏe định kỳ để phát hiện sớm ung thư gan nhằm điều trị kịp thời.",0,[]
"Tiêm phòng Vacxin ngừa virus viêm gan B có thể giảm thiểu nguy cơ nhiễm virus viêm gan B gây ung thư gan. Không ăn các thực phẩm như lạc, đỗ tương đã bị mốc.",Phòng ngừa bệnh Ung thư gan,0,[]
"Ung thư túi mật là ung thư xuất phát từ các tế bào ở túi mật.

Túi mật là cơ quan nhỏ hình quả lê nằm ở hạ sườn phải, bên dưới gan. Nó có chức năng dự trữ dịch mật-một loại dịch tiêu hóa được sản xuất từ gan.

Ung thư túi mật có nguy hiểm không? Ung thư túi mật là bệnh khá hiếm gặp. Tuy nhiên nếu phát hiện bệnh ở giai đoạn sớm thì khả năng chữa khỏi bệnh là rất cao. Nhưng đa số ung thư túi mật được phát hiện ở giai đoạn muộn nên điều trị và tiên lượng thường rất xấu.

Ung thư túi mật là bệnh khó chẩn đoán do bệnh thường không có các triệu chứng đặc hiệu. Ngoài ra vị trí bị che lấp bởi gan tự nhiên của túi mật tạo điều kiện cho ung thư túi mật phát triển mà không bị phát hiện.",Tổng quan bệnh Ung thư túi mật,0,[]
"Nguyên nhân ung thư túi mật hiện nay chưa được biết rõ. Một số yếu tố nguy cơ gây bệnh bao gồm:


	Sỏi mật: Sỏi mật là yếu tố nguy cơ phổ biến nhất của ung thư túi mật. Sỏi mật cũng là bệnh lý đường tiêu hóa thường gặp nhất ở Mỹ và 75-90% bệnh nhân ung thư túi mật có tiền sử sỏi mật. Tuy nhiên nhỏ hơn 1% bệnh nhân sỏi mật tiến triển thành ung thư túi mật. Hiện nay nguyên nhân một số bệnh nhân sỏi mật xuất hiện ung thư túi mật trong khi đa số bệnh nhân sỏi mật khác thì không vẫn chưa được biết rõ.
	Polyp túi mật:  các polyp túi mật lớn hơn 1 cm được khuyến cáo cắt bỏ bởi vì có khả năng cao tiến triển thành ung thư.
	Tuổi: đa số bệnh nhân ung thư túi mật được chẩn đoán lớn hơn 70 tuổi
	Giới tính: ung thư túi mật xảy ra ở nữ gấp 2 lần ở nam
	Hút thuốc lá: hút thuốc lá làm tăng nguy cơ mắc ung thư đường mật
	Tiền sử gia đình: Tiền sử gia đình có người thân bị ung thư túi mật là yếu tố nguy cơ của bệnh",Nguyên nhân bệnh Ung thư túi mật,0,[]
"Dấu hiệu ung thư túi mật thường gặp bao gồm:


	
	Đau bụng: đau thường bắt đầu từ vùng hạ sườn phải sau lan ra khắp bụng
	
	
	Chướng bụng: Bụng chướng do dịch
	
	
	Sốt
	
	
	Giảm cân không rõ nguyên nhân: giảm &gt; 10% trọng lượng cơ thể mà không rõ nguyên nhân
	
	
	Nôn, buồn nôn: có thể nôn ra dịch mật màu vàng, vị đắng
	
	
	Vàng da và củng mạc mắt vàng
	
	
	Bệnh nhân có thể tự sờ thấy khối ở vùng bụng phải
	


Ngoài ra khi ung thư túi mật di căn đến các cơ quan khác trong cơ thể sẽ có các biểu hiện tại cơ quan đó:


	
	Di căn phổi: khó thở, ho ra máu, tràn dịch màng phổi…
	
	
	Gan: đau hạ sườn phải, vàng da, …
	
	
	Xương: đau xương, gẫy xương bệnh lý
	
	
	Não: đau đầu, rối loạn ý thức, động kinh, liệt..
	


Ung thư túi mật được chia làm 4 giai đoạn phụ thuộc vào tính chất khối u, sự di căn hạch và di căn xa:


	
	Ung thư túi mật giai đoạn 1: Khối u khu trú ở túi mật, không di căn hạch và di căn xa
	
	
	Ung thư túi mật giai đoạn 2: Khối u xâm lấn các mô liên kết xung quanh, không di căn hạch và di căn xa
	
	
	Ung thư túi mật giai đoạn 3 A: Khối u xâm lấn vượt qua thành túi mật nhưng chưa tới động mạch và tĩnh mạch gần đó. Không có di căn hạch và di căn xa.
	
	
	Ung thư túi mật giai đoạn 3 B: Khối u di căn hạch vùng nhưng không tới các động mạch và tĩnh mạch gần đó. Không có di căn xa
	


Ung thư túi mật giai đoạn cuối: ung thư lan tới động tĩnh mạch gần đó và/hoặc hạch vùng nhưng chưa có di căn xa. Hoặc khối u di căn xa đến các cơ quan khác",Triệu chứng bệnh Ung thư túi mật,0,[]
"Các bệnh nhân có tiền sử sỏi mật, đặc biệt là sỏi mật tái phát nhiều lần
	Bệnh nhân có tiền sử polyp túi mật
	Người hút thuốc lá
	Người nghiện rượu
	Người có người thân trong gia đình bị ung thư túi mật","Các bệnh nhân có tiền sử sỏi mật, đặc biệt là sỏi mật tái phát nhiều lần
	Bệnh nhân có tiền sử polyp túi mật
	Người hút thuốc lá
	Người nghiện rượu
	Người có người thân trong gia đình bị ung thư túi mật",0,[]
"Chưa có biện pháp phòng ung thư túi mật đặc  hiệu. Các biện pháp nâng cao sức khỏe, ăn uống lành mạnh, tập luyện đều đặn và đi khám định kỳ cũng được chứng minh có tác dụng nhất định:


	Bỏ thuốc lá
	Hạn chế rượu bia và chất kích thích
	Đi khám sức khỏe định kỳ 6 tháng/lần",Phòng ngừa bệnh Ung thư túi mật,0,[]
"Sinh thiết

Là tiêu chuẩn vàng để chẩn đoán bệnh ung thư túi mật. Mẫu bệnh phẫu sinh thiết có thể được lấy theo các phương pháp sau:


	
	Sau phẫu thuật
	
	
	Nội soi ổ bụng
	
	
	Nội soi thực quản dạ dày tá tràng
	
	
	Sinh thiết bằng kim nhỏ dưới hướng dẫn siêu âm hoặc cắt lớp vi tính.
	


Nội soi chụp đường mật ngược dòng (ERCP- Endoscopic retrograde cholangiopancreatography):


	
	Cho phép nhìn trực tiếp tổn thương
	
	
	Bác sỹ sử dụng dụng cụ nội soi qua đường miệng, thực quản xuống dạ dày và ruột non. Chất chỉ thị màu sẽ được bơm vào đường mật, sau đó bệnh nhân được chụp Xquang  để quan sát sự tồn tại của khối u có hay không?
	
	
	Trong trường hợp tắc mật có thể đặt stent đường mật trong khi thực hiện ERCP.
	
	
	Phương pháp thường được sử dụng để phát hiện khối u đường mật hơn là u túi mật. 
	


Tuy nhiên ERCP giúp đánh giá ung thư túi mật xâm lấn đường mật.

Chụp cắt lớp vi tính ổ bụng

Đánh giá vị trí, kích thước và mức độ xâm lấn xung quanh của ung thư túi mật

Siêu âm ổ bụng

Phương pháp đơn giản, dễ thực hiện giúp đánh giá sơ bộ túi mật và đường mật cũng như cơ quan trong ổ bụng",Các biện pháp chẩn đoán bệnh Ung thư túi mật,0,[]
"Bệnh sử cần tìm hiểu các yếu tố nguy cơ của người bệnh đã từng nhiễm virus viêm gan B, C hay cả hai? Tình trạng sử dụng rượu, bia? Đã từng tiếp xúc với độc tố hay hóa chất ?

Chẩn đoán xác định ung thư tế bào gan nguyên phát có 1 trong 3 tiêu chuẩn sau (Theo Hướng dẫn chẩn đoán và điều trị ung thư tế bào gan nguyên phát của Bộ Y tế)


	
	Có bằng chứng giải phẫu bệnh lý là ung thư tế bào gan nguyên phát.
	
	
	Hình ảnh điển hình trên CT ổ bụng có cản quang hoặc MRI có cản từ  + AFP &gt; 400 ng/ml
	
	
	Hình ảnh điển hình trên CT ổ bụng có cản quang hoặc MRI ổ bụng có cản từ + AFP tăng cao hơn bình thường ( nhưng chưa đến 400 ng/ml) + có nhiễm virus viêm gan B hoặc C. Có thể làm sinh thiết gan nếu bác sĩ lâm sàng thấy cần thiết
	
	
	Các trường hợp không đủ các tiêu chuẩn trên đều phải làm sinh thiết gan để chẩn đoán xác định
	
	
	Hình ảnh điển hình trên CT hoặc MRI ổ bụng: khối u tăng quang trên thì động mạch gan và thoát thuốc  trên thì tĩnh mạch cửa hay thì chậm hoặc khối u giảm quang trên thì chưa tiêm cản quang và tăng quang trên thì động mạch gan.",Các biện pháp chẩn đoán bệnh Ung thư gan,0,[]
"Một số phương thức điều trị ung thư gan được áp dụng bao gồm:


	
	Ghép gan
	
	
	RFA radiofrequency ablation: Phá u bằng sóng cao tần, bản chất là sóng radio dòng điện xoay chiều là tăng ma sát giữa các ion của mô u. Nhiệt do ma sát làm khô mô xung quanh dẫn đến làm mất nước trong tế bào và hoại tử đông khối u.
	
	
	Microwave ablation: Đốt u gan bằng vi sóng
	
	
	Percutaneous ethanol or acetic acid ablation: Tiêm  cồn hoặc acid acetic vào khối u qua da
	
	
	TACE (Transarterial chemoembolization): Nút hóa chất động mạch khác TOCE ( Transarterial oil chemoembolization) Nút mạch hóa dầu.
	
	
	Radioembolization: Nút mạch u gan bằng hạt phóng xạ
	
	
	Cryoablation: Nhiệt động là phương pháp sử dụng nhiệt lạnh như CO2, Argon, Helium tạo nhiệt độ -100 độ C để tiêu diệt khối u.
	
	
	Xạ trị ( Radiation therapy), xạ phẫu ( stereotactic radiotherapy)
	
	
	Hóa chất toàn thân và sinh học phân tử điều trị đích
	



 

Xem thêm:


	
	Bệnh ung thư gan nên ăn gì ? Cần tránh gì?
	
	
	Bệnh xơ gan có mấy giai đoạn? Làm thế nào để phát hiện sớm bệnh xơ gan?
	
	
	Tại sao ung thư gan ở nam nhiều hơn nữ?
	
	
	Ung thư gan mật – Những phương pháp điều trị mới
	
	
	Gói Tầm soát và phát hiện sớm ung thư gan",Các biện pháp điều trị bệnh Ung thư gan,0,[]
"Điều trị ung thư túi mật bao gồm các phương pháp sau:

Phẫu thuật


	
	Cắt túi mật: cắt bỏ túi mật đơn giản. Có thể thực hiện cắt túi mật mở rộng là cắt túi mật cộng với phần mô xung quanh túi mật khoảng 1 inch cùng vét hạch vùng.
	
	
	Cắt túi mật toàn bộ: cắt túi mật và phần gan hình chêm gần túi mật, ống mật chủ và vét hạch quanh tụy, hạch cạnh động mạch và tĩnh mạch.
	
	
	Phẫu thuật triệu chứng: giảm tắc nghẽn đường mật
	


Xạ trị


	
	Chỉ định bổ trợ sau phẫu thuật giúp tiêu diệt các tế bào ung thư còn sót lại.
	
	
	Chỉ định tân bổ trợ trước phẫu thuật giúp khối u giảm kích thước, từ không thể phẫu thuật thành có thể phẫu thuật.
	


Hóa chất


	
	Nên được chỉ định sau phẫu thuật để ngăn chặn khối u tái phát.
	
	
	Hiệp hội Ung thư Hoa Kỳ khuyến cáo điều trị Capecitabine (Xeloda) 6 tháng sau phẫu thuật
	


 

Xem thêm:


	Túi mật nằm ở đâu và có chức năng gì?
	Viêm túi mật: Nguyên nhân, triệu chứng, chẩn đoán và điều trị
	Cắt bỏ túi mật có ảnh hưởng gì đến sức khoẻ không ?",Các biện pháp điều trị bệnh Ung thư túi mật,0,[]
"U não là một sự tân tạo bất thường của một trong số các tế bào thần kinh, tế bào hình gai, tế bào hình sao hay nguyên tủy bào thần kinh. Vậy u não là gì? U não ở trẻ em diễn biến như thế nào?",Tổng quan bệnh U não ở trẻ em,0,[]
"Nguyên nhân u não ở trẻ em

Về u não bệnh học, u não thường xuất hiện khi có các tế bào phát triển bất thường trong bộ não hoặc tại các cấu trúc, mô lân cận. Bệnh u não có thể chia thành nhiều loại, một số loại lành tính, một số ác tính, thậm chí đe dọa đến tính mạng.

Các khối u  có thể được chia thành khối u nguyên phát bắt đầu trong não và khối u hậu phát lan rộng tới não từ một nơi khác còn gọi là khối u di căn não.",Nguyên nhân bệnh U não ở trẻ em,0,[]
"Triệu chứng u não ở trẻ em

Trẻ em bị u não thường kèm theo nhiều dấu hiệu tùy thuộc vào vị trí, kích thước của não, trong đó có thể kể đến một số biểu hiện sau:


	Có thể biểu hiện bằng nhiều dấu hiệu do hội chứng tăng áp lực trong sọ, hội chứng tiểu não, hội chứng chèn ép khu trú...
	Đầu to, thóp phồng, thóp giãn, giãn khớp so (hay gặp ở trẻ dưới 2 tuổi);
	Bệnh hay bệnh nhi rất hay nôn, dễ nôn;
	Hội chứng tăng áp lực trong sọ với những dấu hiệu đau đầu, buồn nôn, nôn, thay đổi tính tình, dễ bị kích thích, ngủ gà hay trì trệ, chậm tiếp thu, không tập trung trong lớp học.
	Khi bệnh u não ở trẻ đã trở nên nặng, trẻ thường lơ mơ, bán mê hoặc hôn mê.
	Khi trẻ bị u não ở hố sau, trẻ có dấu hiệu đứng không vững hay không đi được, đi lại loạng choạng, mất điều hòa động tác như quá tầm, sai hướng.
	Khi khối u phát triển ở nền sọ, vùng tuyến yên, tuyến tùng... có thể gây ra dấu hiệu như rối loạn nội tiết, đái nhạt, chậm dậy thì, lùn tuyến yên, nhi tính, phát triển không bình thường.


Các biểu hiện u não ở trẻ rất khó khám, có thể chỉ với những dấu hiệu đơn giản như nôn, đau đầy nên có nhiều trường hợp bị chẩn đoán muộn.",Triệu chứng bệnh U não ở trẻ em,0,[]
Bệnh u não ở trẻ em không lây truyền từ người này sang người khác.,Đường lây truyền bệnh U não ở trẻ em,0,[]
"Bệnh ung thư não ở trẻ em là nguyên nhân gây tử vong ở trẻ em nhiều nhất hiện nay, những trẻ sau có nguy cơ cao mắc bệnh:


	Trẻ có tiền sử người trong gia đình đã từng bị bệnh;
	Trẻ sống trong môi trường hoặc thường xuyên tiếp xúc với môi trường độc hại.","Bệnh ung thư não ở trẻ em là nguyên nhân gây tử vong ở trẻ em nhiều nhất hiện nay, những trẻ sau có nguy cơ cao mắc bệnh:


	Trẻ có tiền sử người trong gia đình đã từng bị bệnh;
	Trẻ sống trong môi trường hoặc thường xuyên tiếp xúc với môi trường độc hại.",0,[]
"Để phòng ngừa bệnh u não của trẻ em có thể kể đến các biện pháp sau:


	Thăm khám kiểm tra sức khỏe định kỳ để sớm phát hiện bệnh và có phương pháp điều trị phù hợp.
	Hạn chế tiếp xúc với những chất độc hại.",Phòng ngừa bệnh U não ở trẻ em,0,[]
"Để chẩn đoán bệnh u não ở trẻ em, hiện nay có rất nhiều biện pháp, bao gồm:


	Chẩn đoán bằng hình ảnh;
	Cộng hưởng từ và cắt lớp;",Các biện pháp chẩn đoán bệnh U não ở trẻ em,0,[]
"Để điều trị u não ở trẻ em, có các biện pháp sau:


	Phẫu thuật là phương pháp chủ yếu. Phương pháp này là biện pháp điều trị tốt nhất cho trẻ em, tuy nhiên vẫn phụ thuộc vào nhiều yếu tố như: vị trí, kích thước và mức độ xâm lấn khối u, kinh nghiệm phẫu thuật viên, vấn đề gây mê hồi sức và vấn đề di chứng sau mổ.
	Điều trị não úng thủy bằng phương pháp mổ nội soi – phẫu thuật tiết kiệm, ít biến chứng, ít di chứng và tái lập tuần hoàn nước não tủy một cách sinh lý hơn.
	Xạ trị là phương pháp có tác dụng trong một số loại u não trẻ em, nhất là Medulloblastoma, Germinoma. Tuy nhiên, phương pháp này có thể ảnh hưởng lâu dài tới sự phát triển của trẻ nên phải cân nhắc kỹ trước khi quyết định xạ trị.
	Phương pháp hóa trị được sử dụng điều trị cho những u ác tính mức độ cao ở trẻ em. Tuy nhiên các hóa chất được sử dụng có rất nhiều tác dụng phụ, đôi khi hóa chất còn “ác tính” hơn cả khối u não.


 

 

Xem thêm:


	
	Triệu chứng cảnh báo u não &amp; cách điều trị
	
	
	BÁC SĨ VINMEC ĐÃ ĐẨY LÙI ĐƯỢC BỆNH U NÃO CHO CON GÁI TÔI
	
	
	U màng não: Nguyên nhân, triệu chứng, chẩn đoán và điều trị",Các biện pháp điều trị bệnh U não ở trẻ em,0,[]
"Tuyến thượng thận là tuyến nội tiết nằm ở phía trên 2 thận có nhiệm vụ sản xuất các hoocmon quan trọng để điều hòa cơ thể như cân bằng nước – điện giải, chống stress, điều hòa huyết áp…

U tuyến thượng thận là một bệnh lý u hiếm gặp phát triển bên trong tuyến thượng thận. Do phát triển bắt đầu từ bên trong tuyến thượng thận nên khối u gây ra tình trạng thay đổi các hormon làm tổn hại đến các cơ quan và gây nguy hiểm đến sức khỏe người bệnh.",Tổng quan bệnh U tuyến thượng thận,0,[]
"U tuyến thượng thận – thường là u lành tính - là một bệnh lý hiếm gặp với nguyên nhân hiện nay vẫn chưa được biết rõ. Bệnh thường không liên quan đến yếu tố di truyền, ảnh hưởng đến một trong hai tuyến thượng thận đôi khi là cả hai.",Nguyên nhân bệnh U tuyến thượng thận,0,[]
"Các triệu chứng thường gặp trong bệnh u tủy thượng thận gồm có:


	
	Cơn tăng huyết áp kịch phát với biểu hiện huyết áp tăng cao từ 250 – 280 mmHg/120-140 mmHg. Các cơn tăng huyết áp kịch phát thường xảy ra đột ngột, một số trường hợp các cơn tăng huyết áp kịch phát xảy trên nền người bệnh có cao huyết áp thường xuyên. Các cơn tăng huyết áp kịch phát kéo dài từ vài phút đến vài giờ. Sau mỗi cơn tăng huyết áp, người bệnh có triệu chứng mệt mỏi do mất nước có thể gây ra rối loạn điện giải, trụy mạch gây nguy hiểm cho người bệnh.
	
	
	Nhịp tim nhanh&gt;100 lần /phút có thể lên đến 140 – 180 lần /phút.
	
	
	Da xanh, vã mồ hôi, cơ thể ớn lạnh.
	
	
	Đau đầu, buồn nôn, khó thở.
	


Một số triệu chứng ít gặp:


	
	Lo lắng
	
	
	Bồn chồn.
	
	
	Táo bón, sút cân
	


Các triệu chứng bệnh có thể được kích hoạt bởi sau một sang chấn về tâm lý, stress, gắng sức... Những yếu tố này làm cho các triệu chứng bệnh nặng và trầm trọng hơn.",Triệu chứng bệnh U tuyến thượng thận,0,[]
"Bệnh U tuyến thượng thận thường gặp ở những người trẻ tuổi (từ 20 – 50 tuổi). Những người mắc phải các rối loạn di truyền có khả năng mắc bệnh cao hơn. Một số rối loạn di truyền gây ra nguy cơ mắc bệnh như: U tân sinh đa tuyến nội tiết, u sợi thần kinh...","Bệnh U tuyến thượng thận thường gặp ở những người trẻ tuổi (từ 20 – 50 tuổi). Những người mắc phải các rối loạn di truyền có khả năng mắc bệnh cao hơn. Một số rối loạn di truyền gây ra nguy cơ mắc bệnh như: U tân sinh đa tuyến nội tiết, u sợi thần kinh...",0,[]
