answer,question,is_labeled,question_similaries
"Bệnh nhân bị bệnh Parkinson có một số biểu hiện, dấu hiệu  bệnh như sau:


	
	Tính cách thay đổi: Do bộ não thường chịu trách nhiệm về suy nghĩ, hành động, nhìn nhận và phản ứng với tình huống, nên bất kỳ thay đổi nào trong tính cách cũng là nguyên nhân sớm của bệnh Parkinson.
	
	
	Phối hợp các hoạt động chậm chạp: đây là một trong những dấu hiệu rõ rệt nhất của bệnh Parkinson khi mới ở giai đoạn đầu. Với các biểu hiện như: bất kỳ thay đổi tư thế như quay đầu, quay người, cài khuy, buộc dây giày... được làm với tốc độ chậm, không rõ ràng.
	
	
	Giảm cảm giác về mùi: ở giai đoạn đầu, bệnh Parkinson thường ảnh hưởng đến khứu giác của con người, làm cho bệnh nhân không có khả năng phân biết mùi của thực phẩm, tình trạng này ngày càng nặng nếu không được chũa trị kịp thời.
	
	
	Các vấn đề về đường ruột: với các dấu hiệu như táo bón hoặc các vấn đề về tiêu hóa phổ biến, đặc biệt với người lớn tuổi.
	
	
	Đau vai: bệnh đau vai kéo dài, kể cả khi có sự can thiệp của y tế như dùng thuốc mà không thuyên giảm là một trong những dấu hiệu của bệnh Parkinson.
	
	
	Mệt mỏi: Biểu hiện mệt mỏi thường xuyên kèm với một trong những dấu hiệu sớm của bệnh Parkinson sẽ là nguy cơ cao của .
	
	
	Có một số thay đổi trong những thói quen sinh hoạt hàng ngày như: thay đổi chữ viết, giọng nói, tính khí thất thường.
	
	
	Một số biểu hiện bệnh dễ dàng gặp phải như: run nhẹ khi bệnh đã tiến triển, gặp vấn đề khi di chuyển, rối loạn giấc ngủ, liệt cơ mặt, ngất xỉu, mất sự cân bằng.",Triệu chứng bệnh Parkinson,0,[]
"Gồm có điều trị nội khoa, can thiệp nội mạch, phẫu thuật.

Điều trị nội khoa cần được thực hiện với cả hai nhóm phình động mạch chủ ngực và bụng. Can thiệp nội mạch hay phẫu thuật còn tùy thuộc vị trí khối phình, nguy cơ của phẫu thuật, thủ thuật. Nhìn chung, khối phình ở đoạn động mạch chủ lên thường phải phẫu thuật. Khối phình ở đoạn động mạch chủ xuống, động mạch chủ bụng có thể can thiệp nội mạch, ở đoạn quai thì có thể bắc cầu động mạch cảnh hoặc phẫu thuật chuyển vị động mạch rồi can thiệp nội mạch (làm Hybrid). Phẫu thuật sẽ tiến hành thay đoạn động mạch bệnh lí bằng đoạn mạch nhân tạo. Can thiệp nội mạch sẽ đặt stent graft (khung giá đỡ) che phủ khối phình, ngăn chặn nguy cơ tiến triển và vỡ phình. Can thiệp nội mạch đang phát triển mạnh mẽ gần đây, đã thực hiện được ở nhiều trung tâm lớn, có thể tránh được nguy cơ của cuộc mổ, tuy nhiên chi phí khá lớn.


	
	Điều trị nội khoa (chung cho cả phình động mạch chủ ngực và bụng):
	



	
	Kiểm soát huyết áp: mục tiêu huyết áp tâm thu nên dưới 120mmHg nếu bệnh nhân có thể dung nạp được. Các thuốc được ưu tiên dùng là thuốc chẹn beta và thuốc ức chế thụ thể/ức chế men chuyển. Một vài nghiên cứu cho thấy Losartan (thuốc ức chế thụ thể) có thể làm chậm tiến triển của giãn gốc động mạch chủ trong hội chứng Marfan.
	
	
	Liệu pháp statin: tuy còn thiếu dữ liệu trong việc statin có thể làm giảm tiến triển của phình động mạch chủ nhưng điều trị statin vẫn nên thực hiện để kiểm soát mỡ máu, ổn định mảng xơ vữa, giảm các nguy cơ tim mạch nói chung ở bệnh nhân phình động mạch chủ. Các thuốc thường dùng: Rosuvastatin, Atorvastatin,..
	



	
	Điều trị phình động mạch chủ ngực
	



	
	Phình gốc động mạch chủ: chỉ định phẫu thuật khi đường kính gốc động mạch chủ ≥ 50mm kèm hội chứng Marfan, ≥45mm khi có hội chứng Marfan kèm các yếu tố nguy cơ, ≥50mm nếu có bệnh lí van động mạch chủ hai lá van, ≥ 55mm nếu không có bệnh lí mô liên kết
	
	
	Phình quai động mạch chủ: phẫu thuật khi đường kính khối phình ≥ 55mm
	
	
	Phình động mạch chủ xuống: can thiệp nội mạch được ưu tiên hơn phẫu, chỉ định khi kích thước khối phình ≥ 55mm
	



	
	Điều trị phình động mạch chủ bụng
	



	
	Được coi là phình động mạch chủ bụng khi kích thước khối phình ≥30mm
	
	
	Chỉ định can thiệp/phẫu thuật khi kích thước khối phình ≥ 55mm hoặc khối phình tăng kích thước &gt;10mm/ năm
	
	
	Với bệnh nhân có kích thước khối phình từ 30-55mm: khám lại 3 năm/lần nếu kích thước khối phình từ 30-39mm, khám lại 2 năm/lần khi kích thước từ 40-44mm, khám lại hàng năm khi kích thước &gt;45mm.
	


Xem thêm:


	
	Động mạch chủ có mấy loại, những bệnh nào thường xảy ra ở động mạch chủ?
	
	
	“Giải thoát” vĩnh viễn khỏi cơn đau đầu liệt giường sau nút mạch phình động mạch não
	
	
	Mổ cứu sống bệnh nhân vỡ phình động mạch chủ",Các biện pháp điều trị bệnh Phình động mạch chủ,0,[]
"Bệnh Parkinson thường có nguy cơ cao ở những người cao tuổi, tăng dần theo độ tuổi, đặc biệt từ 60 tuổi trở lên. Xét về giới tính, nam giới có khả năng mắc bệnh Parkinson cao hơn nữ giới.

Các yếu tố làm tăng nguy cơ bị bệnh Parkinson như: tuổi tác, yếu tố di truyền, giới tính, tiếp xúc với độc tố.","Bệnh Parkinson thường có nguy cơ cao ở những người cao tuổi, tăng dần theo độ tuổi, đặc biệt từ 60 tuổi trở lên. Xét về giới tính, nam giới có khả năng mắc bệnh Parkinson cao hơn nữ giới.

Các yếu tố làm tăng nguy cơ bị bệnh Parkinson như: tuổi tác, yếu tố di truyền, giới tính, tiếp xúc với độc tố.",0,[]
"Các biện pháp phòng ngừa bệnh Parkinson như sau:


	
	Tắm nắng thường xuyên để bổ sung đủ vitamin D cho cơ thể. Theo nghiên cứu của các nhà khoa học, hầu hết các bệnh nhân mắc bệnh Parkinson đều có nồng độ Vitamin D thấp.
	
	
	Uống trà xanh hàng ngày có tác dụng ngăn không cho độc tố có thể giết chết tế bào thần kinh thâm nhập vào não.
	
	
	Sử dụng cà phê hợp lý giúp ngăn ngừa nhiều vấn đề sức khỏe, trong đó giúp hạn chế nguy cơ mắc bệnh.
	
	
	Tránh xa môi trường độc hại, đặc biệt thuốc diệt trừ sâu...
	
	
	Bổ sung nguồn dinh dưỡng từ những loại hoa quả giàu flavonoid.
	
	
	Có chế độ tập thể dục khoa học.",Phòng ngừa bệnh Parkinson,0,[]
"Để chuẩn đoán bệnh Parkinson, các bác sĩ chưa có xét nghiệm nào có thể dùng để chuẩn đoán và khẳng định bệnh Parkinson mà chỉ kết luận thông qua dấu hiệu bệnh nhân qua một thời gian dài để kết luận.",Các biện pháp chẩn đoán bệnh Parkinson,0,[]
"Biện pháp để điều trị bệnh Parkinson chủ yếu dựa vào thuốc và luyện tập phục hồi. Trong một số trường hợp phải phẫu thuật não để chữa trị. Đơn thuốc được điều chỉnh dựa vào tình trạng bệnh.

Xem thêm:


	Rối loạn giấc ngủ - nỗi ám ảnh của người cao tuổi
	Vì sao ngày càng nhiều người cao tuổi bị trầm cảm?
	Tăng huyết áp vô căn – Căn bệnh nguy hiểm của tuổi già",Các biện pháp điều trị bệnh Parkinson,0,[]
"Nhiễm nấm Cryptococcus (Crytococcoisis) là bệnh lý xảy ra khi người bệnh nhiễm nấm Cryptococcus neoformans, bệnh có thể xảy ra ở người suy yếu miễn dịch và cả người khỏe mạnh. Các nấm Cryptococcus neoformans có ái lực mạnh với các tế bào thần kinh nên trên lâm sàng, viêm não và viêm màng não là hai bệnh lý thường gặp nhất. Các loại nấm khác thuộc chủng Cryptococcus như Cryptococcus albidus và Cryptococcus laurentii cũng có khả năng gây bệnh nhưng vai trò bệnh học của các loài này chưa được khẳng định.  Nấm Cryptococcus neoforman gồm có hai loại là Cryptococcus neoformans var.neoformans và Cryptococcus neoformans var.gattii, có thể phân biệt dựa vào phản ứng sinh hóa hoặc kỹ thuật sinh học phân tử. Hình ảnh nấm cryptococcus dưới kính hiển vi đặc trưng là các thành mucopolysaccharid rất dày bao quanh tế bào.

Nấm Var.neoformans phân bố khắp nơi trên thế giới, chúng thường sống hoại sinh trong đất, trên một số loại thực vật, trong phân cũ đã khô của các loài chim, đặc biệt là chim bồ câu do Cryptococcus neoformans có tính chịu khô tốt và có khả năng chuyển hóa creatinin trong phân chim thành nguồn dinh dưỡng. Trong phân chim mới lại ít gặp nấm Var.neoformans do các vi khuẩn gây thối rữa làm tăng pH trong phân và làm vi khuẩn ngừng phát triển. Các tế bào nấm có kích thước rất nhỏ, khoảng 2 µm, có thể theo gió phát tán và xâm nhập vào đường hô hấp người. Var.neoformans thường gây bệnh ở những người bị suy giảm miễn dịch như bệnh nhân HIV/AIDS, bệnh nhân cấy ghép nội tạng, người dùng corticoid lâu ngày,…

Nấm Var.gattii không tìm thấy ở đất hoặc phân chim mà chúng phân bố chủ yếu trong các chất mục nát ở các hốc của cây bạch đàn, do đó chúng là tác nhân gây bệnh ở những vùng phát triển nhiều giống cây này. Var.gattii thực sự là một vi nấm gây bệnh chứ không phải là tác nhân cơ hội, do chúng có thể gây bệnh ở người khỏe mạnh mà không cần đến tình trạng suy giảm miễn dịch. 

Bệnh nhiễm nấm Cryptococcus xuất hiện khắp nơi trên thế giới và có xu hướng ngày càng tăng do việc sử dụng rộng rãi các thuốc ức chế miễn dịch và sự phát triển của đại dịch HIV/AIDS. Khoảng 1/3 bệnh nhân AIDS nhiễm nấm Cryptococcus và đây là nguyên nhân gây tử vong hàng thứ tư ở các bệnh nhân AIDS.",Tổng quan bệnh Nhiễm nấm Cryptococcus,0,[]
Bệnh nhân nhiễm nấm Cryptococcus neoformans khi hít phải các bào tử nấm vào đường hô hấp hoặc khi các bào từ tiếp xúc trực tiếp với các vết loét ở da.,Nguyên nhân bệnh Nhiễm nấm Cryptococcus,0,[]
"Nấm cryptococcus neoformans gây bệnh ở đâu? Nấm cryptococcus có thể gây bệnh ở nhiều cơ quan trong cơ thể như phổi, da, xương, hệ thần kinh và nhiều cơ quan khác.

Tổn thương ở phổi: thể phổi nguyên phát diễn biến đa dạng, có thể diễn biến âm thầm hoặc thoáng qua, bệnh khó tiên đoán nhất là ở người khỏe mạnh.


	Thể nhẹ có thể gây viêm phổi nhẹ, bệnh nhân ho, sốt nhẹ, tiết đờm dãi, đau ngực, phần lớn không thấy hình ảnh tổn thương phổi trên X-quang.
	Thể xâm nhập xuất hiện khi tình trạng nhiễm nấm tiên phát không được điều trị triệt để, có thể dẫn đến viêm phổi mạn tính. Bệnh nhân có thể sốt, ho hoặc không có triệu chứng. Thể xâm nhập làm tăng nguy cơ nấm lan tràn đến hệ thần kinh trung ương.


Tổn thương ở hệ thần kinh:


	Viêm màng não chiếm tới 85% tổng số các trường hợp bệnh. Bệnh nhân có các triệu chứng đau đầu, lơ mơ, chóng mặt, buồn nôn, nôn, kích thích, lẫn lộn, cứng gáy. Khi bệnh tiến triển nặng, bệnh nhân sẽ đau đầu dữ dội, sốt cao, rối loạn nhận thức, mất trí nhớ, đôi khi dẫn đến phù gai thị, phù nề, liệt dây thần kinh sọ, hôn mê và tử vong.
	Đôi khi có thể gặp trường hợp u nấm (crytococcoma), đây là các tổn thương giả u rắn, khu trú ở bán cầu đại não, tiểu não và tủy sống. Bệnh nhân có các triệu chứng đau đầu, ngủ gà, buồn nôn, nôn, lơ mơ, nói lấp, rối loạn vận động, hôn mê, liệt.


Tổn thương ở da:


	Tổn thương da nguyên phát: các tổn thương ở thể loét hoặc viêm mô tế bào, thường gặp ở những người suy giảm miễn dịch. Bệnh thường tự khỏi nhưng cần được tái khám, theo dõi định kỳ để đề phòng nguy cơ nấm lan tỏa đến hệ thần kinh.
	Tổn thương da thứ phát: bệnh ở thể lan tỏa, các tổn thương xuất hiện ở đầu, cổ, hậu môn dưới dạng nổi sần, cục, áp xe, vết loét da, tổn thương dạng herpes hoặc u Kaposi.


Tổn thương ở các cơ quan khác:


	Tổn thương xương: chủ yếu ở xương mặt, xương sọ và xương cột sống. Tổn thương xương chiếm khoảng 10% trong thể bệnh lan tràn, tổn thương thường là hủy xương, người bệnh có cảm giác đau khi vận động, đôi khi có thể viêm khớp đặc biệt là khớp gối.
	Tổn thương mắt do tăng áp lực nội sọ gây phù gai thị.
	Bệnh nhiễm nấm Cryptococcus đôi khi có thể gây viêm bể thận, viêm tuyến tiền liệt, viêm nội tâm mạc, viêm gan, viêm thực quản, viêm xoang,…",Triệu chứng bệnh Nhiễm nấm Cryptococcus,0,[]
"Những đối tượng có nguy cơ cao nhiễm nấm Cryptococcus bao gồm:

Những người có hệ miễn dịch bị suy yếu như:


	
	Người mắc bệnh HIV/AIDS
	
	
	Người điều trị bệnh bằng thuốc corticoid liều cao, kéo dài
	
	
	Người đã trải qua hóa trị, xạ trị để điều trị ung thư
	
	
	Người từng cấy ghép nội tạng
	
	
	Người mắc bệnh Hodgkin
	


Người nông dân, người chim bồ câu, chim cảnh

Người sống ở vùng trồng nhiều cây bạch đàn.","Những đối tượng có nguy cơ cao nhiễm nấm Cryptococcus bao gồm:

Những người có hệ miễn dịch bị suy yếu như:


	
	Người mắc bệnh HIV/AIDS
	
	
	Người điều trị bệnh bằng thuốc corticoid liều cao, kéo dài
	
	
	Người đã trải qua hóa trị, xạ trị để điều trị ung thư
	
	
	Người từng cấy ghép nội tạng
	
	
	Người mắc bệnh Hodgkin
	


Người nông dân, người chim bồ câu, chim cảnh

Người sống ở vùng trồng nhiều cây bạch đàn.",0,[]
"Để hạn chế nguy cơ nhiễm nấm Cryptococcus, nên lưu ý các điểm sau:


	Tránh tiếp xúc với các nguồn lây nhiễm nấm, hạn chế nuôi chim bồ câu hay chim cảnh, tránh quét dọn chuồng chim, hạn chế sống ở những vùng trồng nhiều cây bạch đàn.
	Thường xuyên tẩy rửa những nguồn nhiễm nấm bằng các dung dịch tẩy trùng cloramin B, javel,…
	Tránh các khu vực có nhiều khói bụi, ô nhiễm đặc biệt nếu có hệ miễn dịch yếu.
	Không hút thuốc lá vì hút thuốc lá sẽ làm tăng sự lắng đọng các bào từ ở đường hô hấp.
	Thực hiện chế độ ăn uống lành mạnh, uống nhiều nước.
	Phải sử dụng đúng liệu trình thuốc kháng nấm và các thuốc điều trị khác theo hướng dẫn của bác sĩ, không ngừng thuốc kể cả khi triệu chứng đã cải thiện.
	Kiểm tra sức khỏe thường xuyên để phát hiện các bất thường về sức khỏe.",Phòng ngừa bệnh Nhiễm nấm Cryptococcus,0,[]
"Để chuẩn đoán bệnh nhiễm nấm cryptococcus, bác sĩ sẽ thăm khám lâm sàng và chỉ định lấy các mẫu bệnh phẩm như dịch não tủy, đờm, mủ, máu, nước tiểu, mô ở da bị tổn thương,… để làm các xét nghiệm như:


	Cryptococcus test nhanh bằng xét nghiệm trực tiếp: mẫu bệnh phẩm sẽ được nhuộm với mực tàu hoặc dung dịch nigrosin, sau đó quan sát dưới kinh hiển vi. Hình ảnh của nấm Cryptococcus neoformans là những tế bào hình tròn hoặc bầu dục, chung quanh được bao bởi một lớp vòng sáng, đó chính lớp mucopolysaccharide không bắt màu phẩm nhuộm. Nếu mẫu bệnh phẩm là dịch não tủy, có thể quay ly tâm trước khi nhuộm để dễ quan sát dưới kính hiển vi.
	Nuôi cấy nấm: mẫu bệnh phẩm được nuôi cấy trong môi trường Sabouraud trong 2-3 ngày, ủ ở nhiệt độ 370C và 250C. Nếu có nấm trong mẫu bệnh phẩm, sau thời gian nuôi cấy, các vi nấm sẽ mọc to thành khuẩn lạc nhão, có vàng nâu nhạt, khi quan sát dưới kính hiển vi sẽ thấy nhiều tế bào nấm men có nang mucopolysaccharide.
	Miễn dịch chuẩn đoán: kháng thể kháng Crytococcus neoformas có thể được phát hiện trong giai đoạn sớm của bệnh, trong các trường hợp nhiễm nấm cư trú nhưng hiếm khi phát hiện được trong nhiễm nấm thần kinh trung ương và các thể lan tỏa khác. Kỹ thuật thường dùng hiện nay là ngưng kết hạt latex.


Ngoài ra, bác sĩ có thể chỉ định: chụp CT đầu, chụp X-quang ngực, nội soi phế quản, sinh thiết phổi,…",Các biện pháp chẩn đoán bệnh Nhiễm nấm Cryptococcus,0,[]
"Trong các nấm Cryptococcus neoforman thì Var.gattii gây bệnh chủ yếu ở người khỏe mạnh nên dễ điều trị hơn, Var.neoformans thường gây nhiễm nấm lan tỏa do đó phải kết hợp điều trị bằng thuốc và can thiệp ngoại khoa. Các thuốc được dùng là các thuốc kháng nấm như: amphotericin B, 5-flucytosine, fluconazole, intraconazol, ketoconazole,…Tùy trường hợp bệnh có thể sử dụng phác đồ phối hợp hoặc đơn lẻ theo chỉ định của bác sĩ.

 

Xem thêm:


	Sốt nhẹ, ho khan 2 tuần là dấu hiệu của bệnh ung thư phổi đúng không?
	Đau cổ họng, ho đờm lẫn máu là triệu chứng của bệnh gì?
	Ung thư phổi có thể được chẩn đoán ở giai đoạn sớm không?",Các biện pháp điều trị bệnh Nhiễm nấm Cryptococcus,0,[]
"Bệnh phong là gì?

Bệnh phong (tên tiếng anh là Leprosy hay Hansen’s disease) là một bệnh lý nhiễm trùng tiến triển mạn tính do trực khuẩn Mycobacterium leprae gây nên.

Bệnh có thể gây tàn tật nếu không được phát hiện và điều trị kịp thời. Chính những tàn tật này làm cho người bệnh bị xa lánh, kỳ thị. 

Hiện nay, bệnh phong có thể được chữa khỏi hoàn toàn bằng đa hóa trị liệu.  

Bệnh phong có nguy hiểm không?

Bệnh phong đã xuất hiện rất sớm từ 1400 trước công nguyên và nó được xem là một bệnh lý nguy hiểm vì nó đã cướp đi sinh mạng của rất nhiều người dân trên thế giới trong đó Việt Nam do tại thời điểm đó các nhà khoa học vẫn chưa tìm ra được nguyên nhân, cách điều trị và phòng chống bệnh phong.

Đến năm 1873, Armauer Hansen mới tìm ra được căn nguyên của bệnh. Kể từ đó, việc điều trị bệnh phong mới được chú ý và đi đúng hướng. Đến năm 1982, phương pháp đa hóa trị liệu ra đời giúp giảm một cách đáng kể tỷ lệ lưu hành bệnh phong ở tất cả các nước trên thế giới.

Tuy nhiên, số bệnh nhân mới phát hiện hàng năm vẫn còn cao vì vậy chương trình phòng chống phong vẫn phải được duy trì thực hiện cho tới khi đạt được mục tiêu cuối cùng là: Thanh toán hoàn toàn bệnh phong.

Bệnh phong được chia thành các thể sau đây:


	
	Thể bất định (I-Indeterminate): Đây là thể đầu tiên hoặc là giai đoạn sớm của bệnh.
	
	
	Thể củ (T-Tuberculoid): Thể này có sức đề kháng tốt nên có thể tự khỏi.
	
	
	Thể trung gian (B-Borderline): Thể này mang đặc điểm của thể củ và thể u.
	
	
	Thể u (L-Lepromatous): Đây là thể nặng, trước đây gọi là thể ác tính.
	


Ngoài ra, để tiện cho việc điều trị tại cộng đồng, Tổ chức Y tế Thế giới (WHO) đã phân bệnh phong thành 2 nhóm sau đây:


	
	Nhóm ít vi khuẩn (PB-Paucibacillary): Những bệnh nhân có chỉ số vi khuẩn (BI-Bacterial Index) âm tính và có từ 1-5 thương tổn da.
	
	
	Nhóm nhiều vi khuẩn (MB-Multibacillary): Những bệnh nhân có từ 6 thương tổn da trở lên hoặc chỉ số vi khuẩn dương tính.",Tổng quan bệnh Phong,0,[]
"Tại sao người ta mắc bệnh phong?

Nguyên nhân gây bệnh phong là do trực khuẩn Mycobacterium leprae thuộc họ Mycobacteriaceae gây nên.

Đặc điểm  trực khuẩn gây bệnh: 


	
	Vi khuẩn này có hình que, dài từ 1-8 micromet, đường kính 0.3 micromet, kháng cồn, kháng toan, bắt màu đỏ khi nhuộm  Ziehl-Neelsen và bắt màu tím khi nhuộm Gram.
	
	
	 Khi ra khỏi cơ thể vi khuẩn chỉ tồn tại được từ 1-3 ngày. Nhân lên chậm, chu kỳ sinh sản của nó là 12-13 ngày.
	


Cho đến nay, người ta vẫn chưa nuôi cấy được trực khuẩn này trên môi trường nhân tạo nên chưa chế tạo được vắc xin phòng bệnh phong.",Nguyên nhân bệnh Phong,0,[]
"Bệnh phong chủ yếu ảnh hưởng đến da và các dây thần kinh bên ngoài não bộ và tủy sống hay được gọi là các dây thần kinh ngoại vi, đôi khi nó cũng có thể tấn công vào mắt và niêm mạc mũi.

Thương tổn da  kèm theo giảm hoặc mất cảm giác, bao gồm các hình ảnh lâm sàng:


	
	Các dát (gặp trong phong thể bất định), 
	
	
	Các củ (gặp trong phong thể củ), 
	
	
	Các mảng thâm nhiễm, u phong (gặp trong phong thể trung gian và thể u).
	


Thương tổn thần kinh ngoại biên: 


	
	Các dây thần kinh ngoại biên viêm to, hay bị nhất là dây trụ, dây quay, dây chày sau...mất cảm giác (nóng lạnh, đau, xúc giác) tại các vùng da do dây thần kinh chi phối. Nếu không điều trị kịp thời có thể dẫn đến tàn tật như: Cò ngón tay, ngón chân, bàn chân rủ, hở mi...
	


Ngoài ra có thể gặp một số triệu chứng khác như: Rối loạn bài tiết (da khô, bóng mỡ), rối loạn dinh dưỡng (rụng lông mày, loét ổ gà...), viêm mũi, viêm thanh quản...",Triệu chứng bệnh Phong,0,[]
"Bệnh phong có lây không?

Bệnh phong là bệnh lây truyền, tuy nhiên lây chậm, lây ít và rất khó lây. Bệnh lây là do tiếp xúc trực tiếp, thời gian lâu dài mới có khả năng lây. Theo nhiều nhà nghiên cứu, tỷ lệ lây lan giữa vợ - chồng, nếu một trong hai người bị bệnh chỉ từ 3 - 5%.",Đường lây truyền bệnh Phong,0,[]
"Đối tượng  có nguy cơ mắc bệnh phong cao nhất là những người sống ở khu vực có nhiều người mắc bệnh phong, có thể kể đến một số khu vực như một số địa phận thuộc Ấn Độ, Trung Quốc, Nhật Bản, Nepal, Ai Cập,...  đặc biệt là những người tiếp xúc thường xuyên với người nhiễm bệnh phong.

Một số bệnh nhân có các khuyết tật di truyền trong hệ thống miễn dịch như là khuyết tật ở vùng Q25 trên nhiễm sắc thể 6 có khả năng năng cao bị nhiễm bệnh lý này

Những người thường xuyên xử lý một số động vật nhất định như armadillos, tinh tinh châu Phi, khỉ mặt xanh cổ trắng và khỉ đuôi dài, được biết có mang theo vi khuẩn phong do bị lây nhiễm vi khuẩn từ động vật, đặc biệt nếu họ không đeo găng tay bảo vệ khi xử lý các động vật này.","Đối tượng  có nguy cơ mắc bệnh phong cao nhất là những người sống ở khu vực có nhiều người mắc bệnh phong, có thể kể đến một số khu vực như một số địa phận thuộc Ấn Độ, Trung Quốc, Nhật Bản, Nepal, Ai Cập,...  đặc biệt là những người tiếp xúc thường xuyên với người nhiễm bệnh phong.

Một số bệnh nhân có các khuyết tật di truyền trong hệ thống miễn dịch như là khuyết tật ở vùng Q25 trên nhiễm sắc thể 6 có khả năng năng cao bị nhiễm bệnh lý này

Những người thường xuyên xử lý một số động vật nhất định như armadillos, tinh tinh châu Phi, khỉ mặt xanh cổ trắng và khỉ đuôi dài, được biết có mang theo vi khuẩn phong do bị lây nhiễm vi khuẩn từ động vật, đặc biệt nếu họ không đeo găng tay bảo vệ khi xử lý các động vật này.",0,[]
"Hiện nay các nhà khoa học vẫn chưa nghiên cứu được vắc xin điều trị bệnh phong, do đó để không bị mắc bệnh phong, cần thực hiện biện pháp phòng tránh là chủ yếu.

Tuyên truyền giáo dục sức khỏe bằng nhiều hình thức để mọi người hiểu rõ hơn về bệnh phong, không xa lánh, sợ hãi, tránh kỳ thị các bệnh nhân bị bệnh phong.

Vệ sinh môi trường sạch sẽ, ăn uống, cung cấp đầy đủ chất dinh dưỡng nhằm nâng cao sức đề kháng cho cơ thể.

Khi nghi ngờ có triệu chứng của bệnh phong, cần đến các cơ sở y tế để được tư vấn, chẩn đoán và điều trị kịp thời, tránh tàn tật có thể xảy ra.",Phòng ngừa bệnh Phong,0,[]
"Hiện nay, có 2 phương pháp chủ yếu để chẩn đoán bệnh phong:


	
	Tìm trực khuẩn phong: Bệnh phẩm là dịch tiết hoặc một phần tổ chức sinh thiết tại các thương tổn da hoặc thương tổn thần kinh. Nhuộm theo phương pháp Ziehl-Neelsen thấy trực khuẩn bắt màu đỏ đứng thành bó, thành cụm hoặc rải rác.
	
	
	Sinh thiết: Trong trường hợp khó chẩn đoán có thể sinh thiết thương tổn để xác định hình ảnh giải phẫu bệnh lý đặc hiệu.",Các biện pháp chẩn đoán bệnh Phong,0,[]
"Bệnh phong có chữa được không

Theo thống kê,trong hai thập kỷ qua đã có đến 16 triệu bệnh nhân phong được điều trị khỏi hoàn toàn, do đó bệnh phong là một bệnh lý có thể chữa khỏi và được Tổ chức Y tế Thế giới cung cấp thuốc điều trị miễn phí.

Nguyên tắc điều trị: 


	
	Tất cả các bệnh nhân phong phải được điều trị bằng đa hóa trị liệu đủ liều, đủ thời gian quy định. 
	
	
	Điều trị tại nhà và miễn phí hoàn toàn. Trường hợp có biến chứng có thể điều trị nội trú tại các cơ sở y tế.",Các biện pháp điều trị bệnh Phong,0,[]
"Nhiễm nấm Histoplasma (Histoplasmosis) là một bệnh lý xảy ra khi người bệnh nhiễm vi nấm Histoplasma capsulatum. Vi nấm Histoplasma capsulatum thường xâm nhập qua đường hô hấp và ký sinh trong hệ thống tế bào võng nội mô. Ở người khỏe mạnh, vi nấm thường chỉ gây nhiễm trùng phổi nhẹ, người bệnh không có triệu chứng hoặc các triệu chứng thoáng qua. Tuy nhiên, ở những người có hệ miễn dịch suy yếu, người già và trẻ em, nấm có thể lan tràn đến nhiều cơ quan như hệ bạch huyết, hệ thần kinh, tim, phổi,… gây các tổn thương nghiêm trọng, đe dọa tính mạng người bệnh.

Nấm Histoplasma capsulatum gồm hai chủng là Histoplasma capsulatum var.capsulatum và Histoplasma capsulatum var.duboisii. Nấm Histoplasma capsulatum var.capsulatum sống hoại sinh trong đất, đặc biệt là đất có lẫn phân chim, phân dơi, đất ở chuồng gà, ở nơi trú đậu của các loài chim cư trú, hang dơi,…Nấm thường xuất hiện trên bề mặt, ít khi tìm thấy ở lớp đất dưới 25cm. nấm Histoplasma capsulatum var.capsulatum là nguyên nhân gây bệnh thường gặp, chúng gây bệnh ở khắp nơi trên thế giới. Trong khi đó, nơi cư trú của nấm Histoplasma capsulatum var.duboisii chưa được xác định rõ, một số nghiên cứu cho rằng chúng cũng sống hoại sinh trong đất. Các bệnh do nấm Histoplasma capsulatum var.duboisii gây ra thường chỉ xuất hiện ở Châu Phi. Ở dạng men, nấm Histoplasma capsulatum var.capsulatum có đường kính từ 2-4 µm, nấm Histoplasma capsulatum var.duboisii có đường kính lớn hơn từ 7-15 µm.",Tổng quan bệnh Nhiễm nấm Histoplasma (vi nấm histoplasma),0,[]
Do người bệnh hít thở không khí chứa vi nấm Histoplasma vào phổi hoặc vi nấm xâm nhiễm vào các vết thương hở trên da.,Nguyên nhân bệnh Nhiễm nấm Histoplasma (vi nấm histoplasma),0,[]
