question1,question2,label
"Nguyên nhân gây bệnh Zona là gì ?","Điểu trị nhiễm Herpes Zoster như thế nào ?",1
"Nguyên nhân gây bệnh Zona là gì ?","Làm sao để phòng tránh bệnh Zona ?",1
"Triệu chứng khi nhiễm Herpes zoster biểu hiện như thế nào ?","Đối tượng nào dễ mắc Herpes Zoster ?",1
"Triệu chứng khi nhiễm Herpes zoster biểu hiện như thế nào ?","Điểu trị nhiễm Herpes Zoster như thế nào ?",1
"Triệu chứng khi nhiễm Herpes zoster biểu hiện như thế nào ?","Làm sao để phòng tránh bệnh Zona ?",1
"Đối tượng nào dễ mắc Herpes Zoster ?","Điểu trị nhiễm Herpes Zoster như thế nào ?",1
"Đối tượng nào dễ mắc Herpes Zoster ?","Làm sao để phòng tránh bệnh Zona ?",1
"Điểu trị nhiễm Herpes Zoster như thế nào ?","Làm sao để phòng tránh bệnh Zona ?",1
"Bệnh quai bị ở trẻ em và những điều cần biết","Bệnh quai bị là bệnh gì ?",1
"Bệnh quai bị ở trẻ em và những điều cần biết"," Đối tượng nào dễ mắc bệnh quai bị ?",1
"Bệnh quai bị ở trẻ em và những điều cần biết","Bệnh quai bị thường xuất hiện vào thời điểm nào ?",1
"Bệnh quai bị ở trẻ em và những điều cần biết","Triệu chứng của bệnh quai bị biểu hiện như thế nào ?",1
"Bệnh quai bị ở trẻ em và những điều cần biết","Hậu quả do bệnh quai bị để lại là gì ?",1
"Bệnh quai bị là bệnh gì ?"," Đối tượng nào dễ mắc bệnh quai bị ?",1
"Bệnh quai bị là bệnh gì ?","Bệnh quai bị thường xuất hiện vào thời điểm nào ?",1
"Bệnh quai bị là bệnh gì ?","Triệu chứng của bệnh quai bị biểu hiện như thế nào ?",1
"Bệnh quai bị là bệnh gì ?","Hậu quả do bệnh quai bị để lại là gì ?",1
" Đối tượng nào dễ mắc bệnh quai bị ?","Bệnh quai bị thường xuất hiện vào thời điểm nào ?",1
" Đối tượng nào dễ mắc bệnh quai bị ?","Triệu chứng của bệnh quai bị biểu hiện như thế nào ?",1
" Đối tượng nào dễ mắc bệnh quai bị ?","Hậu quả do bệnh quai bị để lại là gì ?",1
"Bệnh quai bị thường xuất hiện vào thời điểm nào ?","Triệu chứng của bệnh quai bị biểu hiện như thế nào ?",1
"Bệnh quai bị thường xuất hiện vào thời điểm nào ?","Hậu quả do bệnh quai bị để lại là gì ?",1
"Triệu chứng của bệnh quai bị biểu hiện như thế nào ?","Hậu quả do bệnh quai bị để lại là gì ?",1
"Uống thuốc Boganic trong thời gian bao lâu?","Thuốc Boganic có tác dụng gì ?",1
"Uống thuốc Boganic trong thời gian bao lâu?","Nên sử dụng thuốc Boganic trong thời gian bao lâu ?",1
"Uống thuốc Boganic trong thời gian bao lâu?","Sử dụng thuốc Boganic như thế nào cho đúng ?",1
"Uống thuốc Boganic trong thời gian bao lâu?","Uống thuốc Boganic nhiều có tốt không ?",1
"Thuốc Boganic có tác dụng gì ?","Nên sử dụng thuốc Boganic trong thời gian bao lâu ?",1
"Thuốc Boganic có tác dụng gì ?","Sử dụng thuốc Boganic như thế nào cho đúng ?",1
"Thuốc Boganic có tác dụng gì ?","Uống thuốc Boganic nhiều có tốt không ?",1
"Nên sử dụng thuốc Boganic trong thời gian bao lâu ?","Sử dụng thuốc Boganic như thế nào cho đúng ?",1
"Nên sử dụng thuốc Boganic trong thời gian bao lâu ?","Uống thuốc Boganic nhiều có tốt không ?",1
"Sử dụng thuốc Boganic như thế nào cho đúng ?","Uống thuốc Boganic nhiều có tốt không ?",1
"Lạm dụng thuốc tránh thai khẩn cấp có gây bướu cổ?","Những tác hại của việc lạm dụng thuốc tránh thai khẩn cấp là gì ?",1
"Lạm dụng thuốc tránh thai khẩn cấp có gây bướu cổ?","Tác dụng phụ của thuốc tránh thai khẩn cấp là gì ?",1
"Lạm dụng thuốc tránh thai khẩn cấp có gây bướu cổ?","Biến chứng có thể xảy ra khi lạm dụng thuốc tránh thai khẩn cấp là gì ?",1
"Lạm dụng thuốc tránh thai khẩn cấp có gây bướu cổ?","Phụ nữ lạm dụng thuốc tránh thai khẩn cấp dễ mắc các bệnh lý gì ?",1
"Những tác hại của việc lạm dụng thuốc tránh thai khẩn cấp là gì ?","Tác dụng phụ của thuốc tránh thai khẩn cấp là gì ?",1
"Những tác hại của việc lạm dụng thuốc tránh thai khẩn cấp là gì ?","Biến chứng có thể xảy ra khi lạm dụng thuốc tránh thai khẩn cấp là gì ?",1
"Những tác hại của việc lạm dụng thuốc tránh thai khẩn cấp là gì ?","Phụ nữ lạm dụng thuốc tránh thai khẩn cấp dễ mắc các bệnh lý gì ?",1
"Tác dụng phụ của thuốc tránh thai khẩn cấp là gì ?","Biến chứng có thể xảy ra khi lạm dụng thuốc tránh thai khẩn cấp là gì ?",1
"Tác dụng phụ của thuốc tránh thai khẩn cấp là gì ?","Phụ nữ lạm dụng thuốc tránh thai khẩn cấp dễ mắc các bệnh lý gì ?",1
"Biến chứng có thể xảy ra khi lạm dụng thuốc tránh thai khẩn cấp là gì ?","Phụ nữ lạm dụng thuốc tránh thai khẩn cấp dễ mắc các bệnh lý gì ?",1
"4 căn bệnh nguy hiểm khởi phát từ thức ăn đường phố","Thức ăn đường phố có chứa các mầm bệnh gì ?",1
"4 căn bệnh nguy hiểm khởi phát từ thức ăn đường phố","Những căn bệnh có thể xảy ra khi sử dụng thức ăn đường phố là gì ?",1
"4 căn bệnh nguy hiểm khởi phát từ thức ăn đường phố","Ăn thức ăn đường phố nhiều có bị ung thư không ?",1
"4 căn bệnh nguy hiểm khởi phát từ thức ăn đường phố","Ăn thức ăn đường phố có dễ mắc giun sán không ?",1
"Thức ăn đường phố có chứa các mầm bệnh gì ?","Những căn bệnh có thể xảy ra khi sử dụng thức ăn đường phố là gì ?",1
"Thức ăn đường phố có chứa các mầm bệnh gì ?","Ăn thức ăn đường phố nhiều có bị ung thư không ?",1
"Thức ăn đường phố có chứa các mầm bệnh gì ?","Ăn thức ăn đường phố có dễ mắc giun sán không ?",1
"Những căn bệnh có thể xảy ra khi sử dụng thức ăn đường phố là gì ?","Ăn thức ăn đường phố nhiều có bị ung thư không ?",1
"Những căn bệnh có thể xảy ra khi sử dụng thức ăn đường phố là gì ?","Ăn thức ăn đường phố có dễ mắc giun sán không ?",1
"Ăn thức ăn đường phố nhiều có bị ung thư không ?","Ăn thức ăn đường phố có dễ mắc giun sán không ?",1
"Vài mẹo nhỏ giúp cơ thể hấp thụ đủ Vitamin D","Thực phẩm nào có chứa nhiều vitamin D ?",1
"Vài mẹo nhỏ giúp cơ thể hấp thụ đủ Vitamin D","Trẻ em cần hấp thu bao nhiêu vitamin D mỗi ngày ?",1
"Vài mẹo nhỏ giúp cơ thể hấp thụ đủ Vitamin D","Nên để ánh sáng mặt trời tiếp xúc khoản bao nhiêu lâu ?",1
"Vài mẹo nhỏ giúp cơ thể hấp thụ đủ Vitamin D","Giới hạn an toàn của việc bổ sung vitamin D cho trẻ là bao nhiêu ?",1
"Thực phẩm nào có chứa nhiều vitamin D ?","Trẻ em cần hấp thu bao nhiêu vitamin D mỗi ngày ?",1
"Thực phẩm nào có chứa nhiều vitamin D ?","Nên để ánh sáng mặt trời tiếp xúc khoản bao nhiêu lâu ?",1
"Thực phẩm nào có chứa nhiều vitamin D ?","Giới hạn an toàn của việc bổ sung vitamin D cho trẻ là bao nhiêu ?",1
"Trẻ em cần hấp thu bao nhiêu vitamin D mỗi ngày ?","Nên để ánh sáng mặt trời tiếp xúc khoản bao nhiêu lâu ?",1
"Trẻ em cần hấp thu bao nhiêu vitamin D mỗi ngày ?","Giới hạn an toàn của việc bổ sung vitamin D cho trẻ là bao nhiêu ?",1
"Nên để ánh sáng mặt trời tiếp xúc khoản bao nhiêu lâu ?","Giới hạn an toàn của việc bổ sung vitamin D cho trẻ là bao nhiêu ?",1
"Mẹ bầu uống nhiều nước có lợi gì cho con?","Nước quan trọng như thế nào đối với bà bầu ?",1
"Mẹ bầu uống nhiều nước có lợi gì cho con?","Uống nước mang lại những lợi ích gì ?",1
"Mẹ bầu uống nhiều nước có lợi gì cho con?","Bà bầu cần uống lượng nước mỗi ngày là bao nhiêu ?",1
"Mẹ bầu uống nhiều nước có lợi gì cho con?","Bà bầu nên sử dụng những loại hoa quả gì để bổ sung nước ?",1
"Nước quan trọng như thế nào đối với bà bầu ?","Uống nước mang lại những lợi ích gì ?",1
"Nước quan trọng như thế nào đối với bà bầu ?","Bà bầu cần uống lượng nước mỗi ngày là bao nhiêu ?",1
"Nước quan trọng như thế nào đối với bà bầu ?","Bà bầu nên sử dụng những loại hoa quả gì để bổ sung nước ?",1
"Uống nước mang lại những lợi ích gì ?","Bà bầu cần uống lượng nước mỗi ngày là bao nhiêu ?",1
"Uống nước mang lại những lợi ích gì ?","Bà bầu nên sử dụng những loại hoa quả gì để bổ sung nước ?",1
"Bà bầu cần uống lượng nước mỗi ngày là bao nhiêu ?","Bà bầu nên sử dụng những loại hoa quả gì để bổ sung nước ?",1
"3 bài thuốc điều trị bệnh gút bằng y học cổ truyền dành cho bạn","Theo y học cổ truyền, nguyên nhân gây ra bệnh gút là gì ?",1
"3 bài thuốc điều trị bệnh gút bằng y học cổ truyền dành cho bạn","Bệnh gút có biểu hiện như thế nào ?",1
"3 bài thuốc điều trị bệnh gút bằng y học cổ truyền dành cho bạn","Công dụng của các bài thuốc cổ truyền trong điều trị gút là gì ?",1
"3 bài thuốc điều trị bệnh gút bằng y học cổ truyền dành cho bạn","Cách điều chế các bài thuốc cổ truyền để chữa gút như thế nào ?",1
"Theo y học cổ truyền, nguyên nhân gây ra bệnh gút là gì ?","Bệnh gút có biểu hiện như thế nào ?",1
"Theo y học cổ truyền, nguyên nhân gây ra bệnh gút là gì ?","Công dụng của các bài thuốc cổ truyền trong điều trị gút là gì ?",1
"Theo y học cổ truyền, nguyên nhân gây ra bệnh gút là gì ?","Cách điều chế các bài thuốc cổ truyền để chữa gút như thế nào ?",1
"Bệnh gút có biểu hiện như thế nào ?","Công dụng của các bài thuốc cổ truyền trong điều trị gút là gì ?",1
"Bệnh gút có biểu hiện như thế nào ?","Cách điều chế các bài thuốc cổ truyền để chữa gút như thế nào ?",1
"Công dụng của các bài thuốc cổ truyền trong điều trị gút là gì ?","Cách điều chế các bài thuốc cổ truyền để chữa gút như thế nào ?",1
"Thuốc Xonatrix 60mg là thuốc gì?","Thuốc Xonatrix được chỉ định trong những trường hợp nào ?",1
"Thuốc Xonatrix 60mg là thuốc gì?","Công dụng của thuốc Xonatrix là gì ?",1
"Thuốc Xonatrix 60mg là thuốc gì?","Tác dụng không mong muốn của thuốc Xonatrix là gì ?",1
"Thuốc Xonatrix 60mg là thuốc gì?","Sử dụng thuốc Xonatrix như thế nào cho hiệu quả ?",1
"Thuốc Xonatrix được chỉ định trong những trường hợp nào ?","Công dụng của thuốc Xonatrix là gì ?",1
"Thuốc Xonatrix được chỉ định trong những trường hợp nào ?","Tác dụng không mong muốn của thuốc Xonatrix là gì ?",1
"Thuốc Xonatrix được chỉ định trong những trường hợp nào ?","Sử dụng thuốc Xonatrix như thế nào cho hiệu quả ?",1
"Công dụng của thuốc Xonatrix là gì ?","Tác dụng không mong muốn của thuốc Xonatrix là gì ?",1
"Công dụng của thuốc Xonatrix là gì ?","Sử dụng thuốc Xonatrix như thế nào cho hiệu quả ?",1
"Tác dụng không mong muốn của thuốc Xonatrix là gì ?","Sử dụng thuốc Xonatrix như thế nào cho hiệu quả ?",1
"U nang buồng trứng có thể sử dụng thuốc tránh thai được không?","U nang buồng trứng là bệnh gì ?",1
"U nang buồng trứng có thể sử dụng thuốc tránh thai được không?","Nguyên nhân dẫn đến bệnh U nang buồng trứng là gì ?",1
"U nang buồng trứng có thể sử dụng thuốc tránh thai được không?","Triệu chứng của bệnh U nang buồng trứng biểu hiện như thế nào ?",1
"U nang buồng trứng có thể sử dụng thuốc tránh thai được không?","Hậu quả nếu U nang buồng trứng không được điều trị là gì ?",1
"U nang buồng trứng là bệnh gì ?","Nguyên nhân dẫn đến bệnh U nang buồng trứng là gì ?",1
"U nang buồng trứng là bệnh gì ?","Triệu chứng của bệnh U nang buồng trứng biểu hiện như thế nào ?",1
"U nang buồng trứng là bệnh gì ?","Hậu quả nếu U nang buồng trứng không được điều trị là gì ?",1
"Nguyên nhân dẫn đến bệnh U nang buồng trứng là gì ?","Triệu chứng của bệnh U nang buồng trứng biểu hiện như thế nào ?",1
"Nguyên nhân dẫn đến bệnh U nang buồng trứng là gì ?","Hậu quả nếu U nang buồng trứng không được điều trị là gì ?",1
"Triệu chứng của bệnh U nang buồng trứng biểu hiện như thế nào ?","Hậu quả nếu U nang buồng trứng không được điều trị là gì ?",1
"Đừng để ngứa vùng kín khi mang thai “ghé thăm” bạn","Nguyên nhân dẫn đến ngứa vùng kín khi mang thai là gì ?",1
"Đừng để ngứa vùng kín khi mang thai “ghé thăm” bạn","Estrogen đạt nồng độ cao khi nào ?",1
"Đừng để ngứa vùng kín khi mang thai “ghé thăm” bạn","Triệu chứng của bệnh trĩ khi mang thai biểu hiện như thế nào ?",1
"Đừng để ngứa vùng kín khi mang thai “ghé thăm” bạn","Cần làm gì Để phòng tránh viêm nhiễm vùng kín ?",1
"Nguyên nhân dẫn đến ngứa vùng kín khi mang thai là gì ?","Estrogen đạt nồng độ cao khi nào ?",1
"Nguyên nhân dẫn đến ngứa vùng kín khi mang thai là gì ?","Triệu chứng của bệnh trĩ khi mang thai biểu hiện như thế nào ?",1
"Nguyên nhân dẫn đến ngứa vùng kín khi mang thai là gì ?","Cần làm gì Để phòng tránh viêm nhiễm vùng kín ?",1
"Estrogen đạt nồng độ cao khi nào ?","Triệu chứng của bệnh trĩ khi mang thai biểu hiện như thế nào ?",1
"Estrogen đạt nồng độ cao khi nào ?","Cần làm gì Để phòng tránh viêm nhiễm vùng kín ?",1
"Triệu chứng của bệnh trĩ khi mang thai biểu hiện như thế nào ?","Cần làm gì Để phòng tránh viêm nhiễm vùng kín ?",1
"Cách trị mụn dưới da tại nhà","Đặc điểm nhận dạng của mụn ẩn dưới da là gì ?",1
"Cách trị mụn dưới da tại nhà","Mụn ẩn là loại mụn gì ?",1
"Cách trị mụn dưới da tại nhà","Nguyên nhân của mụn ẩn dưới da là gì ?",1
"Cách trị mụn dưới da tại nhà","Chế độ ăn uống có ảnh hưởng tới việc mọc mụn không ?",1
"Đặc điểm nhận dạng của mụn ẩn dưới da là gì ?","Mụn ẩn là loại mụn gì ?",1
"Đặc điểm nhận dạng của mụn ẩn dưới da là gì ?","Nguyên nhân của mụn ẩn dưới da là gì ?",1
"Đặc điểm nhận dạng của mụn ẩn dưới da là gì ?","Chế độ ăn uống có ảnh hưởng tới việc mọc mụn không ?",1
"Mụn ẩn là loại mụn gì ?","Nguyên nhân của mụn ẩn dưới da là gì ?",1
"Mụn ẩn là loại mụn gì ?","Chế độ ăn uống có ảnh hưởng tới việc mọc mụn không ?",1
"Nguyên nhân của mụn ẩn dưới da là gì ?","Chế độ ăn uống có ảnh hưởng tới việc mọc mụn không ?",1
"Siêu âm buồng trứng như thế nào?","Siêu âm đầu dò âm đạo là kĩ thuật gì ?",1
"Siêu âm buồng trứng như thế nào?","Siêu âm đầu dò âm đạo có tác dụng gì ?",1
"Siêu âm buồng trứng như thế nào?","Ưu điểm của siêu âm đầu dò âm đạo là gì ?",1
"Siêu âm buồng trứng như thế nào?","Nhược điểm của siêu âm đầu dò âm đạo là gì ?",1
"Siêu âm đầu dò âm đạo là kĩ thuật gì ?","Siêu âm đầu dò âm đạo có tác dụng gì ?",1
"Siêu âm đầu dò âm đạo là kĩ thuật gì ?","Ưu điểm của siêu âm đầu dò âm đạo là gì ?",1
"Siêu âm đầu dò âm đạo là kĩ thuật gì ?","Nhược điểm của siêu âm đầu dò âm đạo là gì ?",1
"Siêu âm đầu dò âm đạo có tác dụng gì ?","Ưu điểm của siêu âm đầu dò âm đạo là gì ?",1
"Siêu âm đầu dò âm đạo có tác dụng gì ?","Nhược điểm của siêu âm đầu dò âm đạo là gì ?",1
"Ưu điểm của siêu âm đầu dò âm đạo là gì ?","Nhược điểm của siêu âm đầu dò âm đạo là gì ?",1
"Tổng quan về bệnh dị sản nang","Dị sản nang là bệnh gì ?",1
"Tổng quan về bệnh dị sản nang","Dấu hiệu nhận biết các dị sản nang là gì ?",1
"Tổng quan về bệnh dị sản nang","Cần làm gì khi bị dị sản nang ?",1
"Tổng quan về bệnh dị sản nang","Siêu âm có giúp chẩn đoán chính xác nang vú không ?",1
"Dị sản nang là bệnh gì ?","Dấu hiệu nhận biết các dị sản nang là gì ?",1
"Dị sản nang là bệnh gì ?","Cần làm gì khi bị dị sản nang ?",1
"Dị sản nang là bệnh gì ?","Siêu âm có giúp chẩn đoán chính xác nang vú không ?",1
"Dấu hiệu nhận biết các dị sản nang là gì ?","Cần làm gì khi bị dị sản nang ?",1
"Dấu hiệu nhận biết các dị sản nang là gì ?","Siêu âm có giúp chẩn đoán chính xác nang vú không ?",1
"Cần làm gì khi bị dị sản nang ?","Siêu âm có giúp chẩn đoán chính xác nang vú không ?",1
"Đau khi sex – có cần điều trị?","Hiện tượng đau khi quan hệ tình dục có phải là điều phổ biến không ?",1
"Đau khi sex – có cần điều trị?","Nước hoa và các chất phụ gia có thể gây viêm âm đạo không ?",1
"Đau khi sex – có cần điều trị?","Triệu chứng của viêm âm đạo do vi khuẩn biểu hiện như thế nào ?",1
"Đau khi sex – có cần điều trị?","Nguyên nhân nào dẫn tới việc khô hạn vùng kín ?",1
"Hiện tượng đau khi quan hệ tình dục có phải là điều phổ biến không ?","Nước hoa và các chất phụ gia có thể gây viêm âm đạo không ?",1
"Hiện tượng đau khi quan hệ tình dục có phải là điều phổ biến không ?","Triệu chứng của viêm âm đạo do vi khuẩn biểu hiện như thế nào ?",1
"Hiện tượng đau khi quan hệ tình dục có phải là điều phổ biến không ?","Nguyên nhân nào dẫn tới việc khô hạn vùng kín ?",1
"Nước hoa và các chất phụ gia có thể gây viêm âm đạo không ?","Triệu chứng của viêm âm đạo do vi khuẩn biểu hiện như thế nào ?",1
"Nước hoa và các chất phụ gia có thể gây viêm âm đạo không ?","Nguyên nhân nào dẫn tới việc khô hạn vùng kín ?",1
"Triệu chứng của viêm âm đạo do vi khuẩn biểu hiện như thế nào ?","Nguyên nhân nào dẫn tới việc khô hạn vùng kín ?",1
"Những điều cần biết về việc sử dụng thuốc canxi corbiere cho bà bầu","Tầm quan trọng của việc bổ sung canxi cho bà bầu là gì ?",1
"Những điều cần biết về việc sử dụng thuốc canxi corbiere cho bà bầu","Thành phần nào có trong thuốc canxi corbiere ?",1
"Những điều cần biết về việc sử dụng thuốc canxi corbiere cho bà bầu","Các dạng thuốc thường gặp của canxi corbiere là gì ?",1
"Những điều cần biết về việc sử dụng thuốc canxi corbiere cho bà bầu","Cần lưu ý gì khi sử dụng thuốc canxi corbiere cho bà bầu ?",1
"Tầm quan trọng của việc bổ sung canxi cho bà bầu là gì ?","Thành phần nào có trong thuốc canxi corbiere ?",1
"Tầm quan trọng của việc bổ sung canxi cho bà bầu là gì ?","Các dạng thuốc thường gặp của canxi corbiere là gì ?",1
"Tầm quan trọng của việc bổ sung canxi cho bà bầu là gì ?","Cần lưu ý gì khi sử dụng thuốc canxi corbiere cho bà bầu ?",1
"Thành phần nào có trong thuốc canxi corbiere ?","Các dạng thuốc thường gặp của canxi corbiere là gì ?",1
"Thành phần nào có trong thuốc canxi corbiere ?","Cần lưu ý gì khi sử dụng thuốc canxi corbiere cho bà bầu ?",1
"Các dạng thuốc thường gặp của canxi corbiere là gì ?","Cần lưu ý gì khi sử dụng thuốc canxi corbiere cho bà bầu ?",1
"Sâu răng ở trẻ em: Nguyên nhân và cách điều trị","Nguyên nhân gây ra sâu răng ở trẻ em là gì ?",1
"Sâu răng ở trẻ em: Nguyên nhân và cách điều trị","Cách điều trị sâu răng ở trẻ em như thế nào ?",1
"Sâu răng ở trẻ em: Nguyên nhân và cách điều trị","Có các phương pháp điều trị sâu răng nào ?",1
"Sâu răng ở trẻ em: Nguyên nhân và cách điều trị","Cơ chế gây sâu răng là gì ?",1
"Nguyên nhân gây ra sâu răng ở trẻ em là gì ?","Cách điều trị sâu răng ở trẻ em như thế nào ?",1
"Nguyên nhân gây ra sâu răng ở trẻ em là gì ?","Có các phương pháp điều trị sâu răng nào ?",1
"Nguyên nhân gây ra sâu răng ở trẻ em là gì ?","Cơ chế gây sâu răng là gì ?",1
"Cách điều trị sâu răng ở trẻ em như thế nào ?","Có các phương pháp điều trị sâu răng nào ?",1
"Cách điều trị sâu răng ở trẻ em như thế nào ?","Cơ chế gây sâu răng là gì ?",1
"Có các phương pháp điều trị sâu răng nào ?","Cơ chế gây sâu răng là gì ?",1
"Nhận biết sớm viêm màng não mủ ở người lớn","Viêm màng não mủ ở người lớn có nguy hiểm không ?",1
"Nhận biết sớm viêm màng não mủ ở người lớn","Màng não có tác dụng gì ?",1
"Nhận biết sớm viêm màng não mủ ở người lớn","Triệu chứng của bệnh viêm màng não mủ biểu hiện như thế nào ?",1
"Nhận biết sớm viêm màng não mủ ở người lớn","Làm thế nào để điều trị và phòng tránh viêm màng não mủ ở người lớn ?",1
"Viêm màng não mủ ở người lớn có nguy hiểm không ?","Màng não có tác dụng gì ?",1
"Viêm màng não mủ ở người lớn có nguy hiểm không ?","Triệu chứng của bệnh viêm màng não mủ biểu hiện như thế nào ?",1
"Viêm màng não mủ ở người lớn có nguy hiểm không ?","Làm thế nào để điều trị và phòng tránh viêm màng não mủ ở người lớn ?",1
"Màng não có tác dụng gì ?","Triệu chứng của bệnh viêm màng não mủ biểu hiện như thế nào ?",1
"Màng não có tác dụng gì ?","Làm thế nào để điều trị và phòng tránh viêm màng não mủ ở người lớn ?",1
"Triệu chứng của bệnh viêm màng não mủ biểu hiện như thế nào ?","Làm thế nào để điều trị và phòng tránh viêm màng não mủ ở người lớn ?",1
"Phụ nữ mang thai có đi dép xỏ ngón được không?","Những tác hại của dép xỏ ngón với phụ nữ mang thai là gì ?",1
"Phụ nữ mang thai có đi dép xỏ ngón được không?","Phụ nữ mang thai đi dép xỏ ngón có nguy hiểm không ?",1
"Phụ nữ mang thai có đi dép xỏ ngón được không?","Những nhược điểm của dép xỏ ngón là gì ?",1
"Phụ nữ mang thai có đi dép xỏ ngón được không?","Cần lưu ý gì khi chọn dày dép cho phụ nữ mang thai ?",1
"Những tác hại của dép xỏ ngón với phụ nữ mang thai là gì ?","Phụ nữ mang thai đi dép xỏ ngón có nguy hiểm không ?",1
"Những tác hại của dép xỏ ngón với phụ nữ mang thai là gì ?","Những nhược điểm của dép xỏ ngón là gì ?",1
"Những tác hại của dép xỏ ngón với phụ nữ mang thai là gì ?","Cần lưu ý gì khi chọn dày dép cho phụ nữ mang thai ?",1
"Phụ nữ mang thai đi dép xỏ ngón có nguy hiểm không ?","Những nhược điểm của dép xỏ ngón là gì ?",1
"Phụ nữ mang thai đi dép xỏ ngón có nguy hiểm không ?","Cần lưu ý gì khi chọn dày dép cho phụ nữ mang thai ?",1
"Những nhược điểm của dép xỏ ngón là gì ?","Cần lưu ý gì khi chọn dày dép cho phụ nữ mang thai ?",1
"Hướng dẫn vệ sinh bao quy đầu cho bé trai","Bao quy đầu là gì ?",1
"Hướng dẫn vệ sinh bao quy đầu cho bé trai","Bao quy đầu lộn ra khu nào ?",1
"Hướng dẫn vệ sinh bao quy đầu cho bé trai","Vệ sinh bao quy đầu cho bé trai như thế nào là đúng cách ?",1
"Hướng dẫn vệ sinh bao quy đầu cho bé trai","Sau khi lộn bao quy đầu thì nên vệ sinh cho trẻ như thế nào ?",1
"Bao quy đầu là gì ?","Bao quy đầu lộn ra khu nào ?",1
"Bao quy đầu là gì ?","Vệ sinh bao quy đầu cho bé trai như thế nào là đúng cách ?",1
"Bao quy đầu là gì ?","Sau khi lộn bao quy đầu thì nên vệ sinh cho trẻ như thế nào ?",1
"Bao quy đầu lộn ra khu nào ?","Vệ sinh bao quy đầu cho bé trai như thế nào là đúng cách ?",1
"Bao quy đầu lộn ra khu nào ?","Sau khi lộn bao quy đầu thì nên vệ sinh cho trẻ như thế nào ?",1
"Vệ sinh bao quy đầu cho bé trai như thế nào là đúng cách ?","Sau khi lộn bao quy đầu thì nên vệ sinh cho trẻ như thế nào ?",1
"Nhức đầu do viêm xoang phải làm sao?","Nguyên nhân gây ra viêm xoang là gì ?",1
"Nhức đầu do viêm xoang phải làm sao?","Triệu chứng của bệnh viêm xoang biểu hiện như thế nào ?",1
"Nhức đầu do viêm xoang phải làm sao?","Viêm xoang ảnh hưởng như thế nào đến cuộc sống sinh hoạt hằng ngày ?",1
"Nhức đầu do viêm xoang phải làm sao?","Điều trị viêm xoang như thế nào cho hiệu quả ?",1
"Nguyên nhân gây ra viêm xoang là gì ?","Triệu chứng của bệnh viêm xoang biểu hiện như thế nào ?",1
"Nguyên nhân gây ra viêm xoang là gì ?","Viêm xoang ảnh hưởng như thế nào đến cuộc sống sinh hoạt hằng ngày ?",1
"Nguyên nhân gây ra viêm xoang là gì ?","Điều trị viêm xoang như thế nào cho hiệu quả ?",1
"Triệu chứng của bệnh viêm xoang biểu hiện như thế nào ?","Viêm xoang ảnh hưởng như thế nào đến cuộc sống sinh hoạt hằng ngày ?",1
"Triệu chứng của bệnh viêm xoang biểu hiện như thế nào ?","Điều trị viêm xoang như thế nào cho hiệu quả ?",1
"Viêm xoang ảnh hưởng như thế nào đến cuộc sống sinh hoạt hằng ngày ?","Điều trị viêm xoang như thế nào cho hiệu quả ?",1
"Bà bầu bị đau dạ dày nên làm thế nào?","Đau dạ dày có ảnh hưởng gì đến thai kì ?",1
"Bà bầu bị đau dạ dày nên làm thế nào?","Những nguyên nhân nào dẫn đến đau dạ dày trong thai kỳ ?",1
"Bà bầu bị đau dạ dày nên làm thế nào?","Chữa đau dạ dày ở bà bầu như thế nào ?",1
"Bà bầu bị đau dạ dày nên làm thế nào?","Bà bầu nên sinh hoạt như thế nào để tránh đau dạ dày ?",1
"Đau dạ dày có ảnh hưởng gì đến thai kì ?","Những nguyên nhân nào dẫn đến đau dạ dày trong thai kỳ ?",1
"Đau dạ dày có ảnh hưởng gì đến thai kì ?","Chữa đau dạ dày ở bà bầu như thế nào ?",1
"Đau dạ dày có ảnh hưởng gì đến thai kì ?","Bà bầu nên sinh hoạt như thế nào để tránh đau dạ dày ?",1
"Những nguyên nhân nào dẫn đến đau dạ dày trong thai kỳ ?","Chữa đau dạ dày ở bà bầu như thế nào ?",1
"Những nguyên nhân nào dẫn đến đau dạ dày trong thai kỳ ?","Bà bầu nên sinh hoạt như thế nào để tránh đau dạ dày ?",1
"Chữa đau dạ dày ở bà bầu như thế nào ?","Bà bầu nên sinh hoạt như thế nào để tránh đau dạ dày ?",1
"Những điều cần nhớ khi đi du lịch mùa Đông","Nên lựa chọn quần áo như thế nào khi đi du lịch mùa đông /",1
"Những điều cần nhớ khi đi du lịch mùa Đông","Nên chuẩn bị những loại thuốc gì khi đi du lịch mùa đông ?",1
"Những điều cần nhớ khi đi du lịch mùa Đông","Nên di chuyển bằng phương tiện gì khi đi du lịch mùa đông ?",1
"Những điều cần nhớ khi đi du lịch mùa Đông","Cần lưu ý gì về ăn uống khi đi du lịch vào mùa đông ?",1
"Nên lựa chọn quần áo như thế nào khi đi du lịch mùa đông /","Nên chuẩn bị những loại thuốc gì khi đi du lịch mùa đông ?",1
"Nên lựa chọn quần áo như thế nào khi đi du lịch mùa đông /","Nên di chuyển bằng phương tiện gì khi đi du lịch mùa đông ?",1
"Nên lựa chọn quần áo như thế nào khi đi du lịch mùa đông /","Cần lưu ý gì về ăn uống khi đi du lịch vào mùa đông ?",1
